上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
0,259213165809,383446652,冷静的花生,6,男,Albert说的可真好,2025-04-11 02:30:25,0,0,,美国,否,https://i2.hdslb.com/bfs/face/b696930c02ec236bdef05715dfa8e5821eeabbce.jpg
0,260078094080,644210821,xxxlc11,4,保密,现在就是内需不景气，负责咋们这个关税战应该底气挺足的,2025-04-11 02:29:16,0,0,,内蒙古,否,https://i1.hdslb.com/bfs/face/30e9622b2bb1fde87f68b3f64564d640b823d573.jpg
0,259212941489,384097299,UncleJaky,6,男,我做了外贸相关行业十年，可以说有影响，但最大的影响是当地消费者，大部分的关税都是买家付的，最终会体现在卖价上，即使加了税，我们的产品依然比他们本地要便宜的多的多的多的多,2025-04-11 02:28:12,共 4 条回复,0,,湖南,否,http://i0.hdslb.com/bfs/face/6b4d338b52e93a9730dfe7647861fbf2e96ab510.jpg
259212941489,260078328160,442296729,Z-无,6,男,什么产品差距这么大？ 咱们这优势也太大了吧[笑哭],2025-04-11 02:32:41,0,0,你要去哪里？,湖南,否,https://i0.hdslb.com/bfs/face/007751d1a7c934e937d7a45bfeb46e21e7f53a9b.jpg
259212941489,260080581472,9571215,鸽子七号,6,保密,145％的关税都能便宜,2025-04-11 03:08:35,0,0,一只有梦想的鸽子，从零开始。,江苏,是,http://i0.hdslb.com/bfs/face/2f5ea6c67ca36bccb5904cafaebaba4bc9e7daf7.jpg
260078328160,259217897137,384097299,UncleJaky,6,男,回复 @Z-无 :我可以这么说，现在与美国人民日常生活息息相关的全品类商品，几乎全部或者部分零配件都是依赖从中国进口，简单点，你可以自己去VPN看看美国亚马逊做参照，亚马逊平台上的大部分卖家要么是中国的，要么产品是从中国买的，举个例子，电动牙刷，工厂进货价单价可能是30到80人民币（可能更低），卖价可能就是50到一百美金以上，再比如瑜伽垫，进货价一般在五块到十几二十块人民币不等，卖价在二十到五十美金不等，，除去初步的各种成本，毛利率依然非常高，然后再说美国清关（传统贸易中大部分的情况是买家承担关税，现在跨境电商中大部分是卖家承担关税），向海关提交的 clearance doc中，CI上的价格，基本都是进货价，或者更低的价格申报，另外再举个例子，像包装纸箱上贴的各种标签，美国当地最低是一美金一张，中国几分钱一张，这就是现实，而且我在深圳工作这么多年，与各种工厂打了这么多年交到，现在的中国制造已经早就不是三十年前那种粗劣的仿制品了，现在的中国制造早就是质量和创意的代名词，我们遇到过无数次，就算价格一样，甚至贵上一点点，客户都会选择中国制造，因为不仅质量有保证，售后服务也是完整高效的。以上不是书本知识，也不是各种小视频营销号的道听途说，是我十年的实际工作中实际经历的情况，希望能解答你的疑惑,2025-04-11 03:46:03,0,1,,湖南,否,http://i0.hdslb.com/bfs/face/6b4d338b52e93a9730dfe7647861fbf2e96ab510.jpg
259217897137,260083601520,442296729,Z-无,6,男,回复 @UncleJaky :感谢[OK],2025-04-11 03:52:08,0,0,你要去哪里？,湖南,否,https://i0.hdslb.com/bfs/face/007751d1a7c934e937d7a45bfeb46e21e7f53a9b.jpg
0,259213059393,1476652856,吴有钱爵士,4,保密,破案了，万税爷是大美利坚第一撕盗客[响指]够德,2025-04-11 02:27:43,0,0,,湖北,是,https://i2.hdslb.com/bfs/face/95863a022b16e958fde9a45684d8187068bf0010.jpg
0,259212997873,281402379,felton-zhu,5,保密,为什么前面说人民币贬值是让中国付关税，后面又说让人民币升值收割中国。到底人民币贬值对美国有利还是升值对美国有利,2025-04-11 02:26:30,0,0,,北京,否,https://i0.hdslb.com/bfs/face/dbcc56d03eae637f341fed94853966dc982d1e44.jpg
0,260077669952,1363284541,WuElvis,4,保密,说得都对，但是去阿三那边开矿就不实际，要么呼叫舰队看着，不然保不住还亏回去。,2025-04-11 02:26:24,0,0,,广东,否,https://i1.hdslb.com/bfs/face/12e79f99b337b1647f898eb570bb2b07b3043c71.jpg
0,259212851009,3493280792709698,高级灵魂朱郝帅,4,保密,生病就必须得吃药，但是你别吃错药了[呲牙],2025-04-11 02:25:15,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,260077519520,693916028,橘niyue,4,保密,[坎公骑冠剑_无语][坎公骑冠剑_钻石],2025-04-11 02:22:18,0,0,,辽宁,否,https://i2.hdslb.com/bfs/face/66442dccc4a86e110c7efa8c80d0242349b8325a.jpg
0,259212677521,14819899,a54cc,6,保密,其实建国想从美国这个方面把这个体系搞崩这个思路蛮好的,2025-04-11 02:21:42,0,0,这就是远方,福建,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,259212583569,2158381,讓__,6,保密,牢美赖了美债其实大伙也拿他没办法，不过美元霸权也没有就是了，现在特朗普随意操弄市场，资本看到不跑才怪，现在能跑的地方就黄金，黄金价格大涨了开始[笑哭],2025-04-11 02:19:44,0,0,我勒个去，片哥点关注前能不能做好调研啊，恶心死了,广西,是,https://i1.hdslb.com/bfs/face/2e2d861a6433323bb58d6a41d7c526c52b7d8ef3.jpg
0,260077263888,14918916,ymz_zzzzzz,6,男,太厉害了骁哥，每次这种大新闻都在你这里看到醍醐灌顶的思路。[抱拳][加油],2025-04-11 02:18:39,共 3 条回复,825,"bind ""f"" ""+lookatweapon; r_cleardecals""",辽宁,是,https://i0.hdslb.com/bfs/face/3bb6282ed3dd81eaf0d28b952f41d26461ed0005.jpg
260077263888,260077881472,393690243,高钙牛奶cc,6,男,是这样的，骁哥从来不拉偏架不夸大其词，既能照顾民族情感又中立客观，思路清晰有深度,2025-04-11 02:27:09,0,202,今天，也是充满七万的一天！,辽宁,否,https://i0.hdslb.com/bfs/face/0194dfc945a6a444e379791334bae964f645e81e.jpg
260077263888,259216903457,1776200298,木你哇啦路飞嘚丝,4,保密,骁哥总是能多一个角度看世界,2025-04-11 03:29:21,0,42,,陕西,是,https://i0.hdslb.com/bfs/face/c58fde2e3ec88d7dabc313da817e99e130e34b1d.jpg
260077263888,260284945568,505684829,坠未殇,5,保密,是的，看其他时政up主没这种感觉，但看王骁就总是会发现一个新的思考方向，有一种豁然开朗的感觉。,2025-04-13 09:42:32,0,4,,浙江,否,http://i2.hdslb.com/bfs/face/954e7d570e73df3050fbc7ee389fdb3cc23830b5.jpg
0,260077235984,2309330,竹子sama,6,保密,讲一个可能大家不爱听的事情，我是在美国做招聘的，我已经看到n个中国企业在美国建厂了，从去年开始。不过既然是去年开始，不知道和特朗普这堆活有无关系。,2025-04-11 02:17:10,共 4 条回复,0,欢迎对线 交流学习,美国,否,https://i2.hdslb.com/bfs/face/7017fe5ff98e3f6db0c29dc13ac9cdf3636b9dbb.jpg
260077235984,259213411425,11901189,眼泪与弹壳同时坠地,6,保密,建的什么厂，都是什么中国企业，我不是不爱听，我得听点详细的，不能张口就来,2025-04-11 02:34:06,0,0,好好吃饭,江苏,否,https://i0.hdslb.com/bfs/face/18537b57b952ca870800e46cb8542a71b3921578.jpg
260077235984,259213761201,168139950,黄昏的时光隧道,6,保密,这有什么不爱听的，大公司企业开通多元化的生产渠道是好事，什么都要都吃怎么可能，这种是小企业低利润企业想做也做不了的,2025-04-11 02:38:42,0,0,长缨在手，欲缚苍龙,江苏,否,https://i0.hdslb.com/bfs/face/5edbff97d16b3cfd9b7ea7fe7ecf29e4c68a49b3.jpg
259213761201,260078890416,2309330,竹子sama,6,保密,回复 @黄昏的时光隧道 :我相信在美国建厂他们肯定也是还有钱可赚才这样做的 希望是双赢,2025-04-11 02:42:40,0,0,欢迎对线 交流学习,美国,否,https://i2.hdslb.com/bfs/face/7017fe5ff98e3f6db0c29dc13ac9cdf3636b9dbb.jpg
260077235984,259218150673,329062399,沐风与云,6,男,面对保护主义的未来趋势，都是当地建厂找当地市场吧,2025-04-11 03:50:25,0,0,"Cassandra
知识就是力量",安徽,是,https://i1.hdslb.com/bfs/face/6ef2368479dccf9f10c1ca8cc1fa8d9affa871d5.jpg
0,260077225296,353501634,边界游浪,6,男,很有启发,2025-04-11 02:16:38,0,0,,广东,是,https://i0.hdslb.com/bfs/face/e92f09c199419c49fd1e6c6966e05cdbd6c892c5.jpg
0,259212289169,24126499,豆豆棋手,5,保密,和王同学不谋而合,2025-04-11 02:15:58,0,2,,广东,是,http://i1.hdslb.com/bfs/face/d68a2fb6b2ffe674f8f594b69d5ad2a44ca460be.jpg
0,259212402273,258287082,啊阿Meow,6,女,有两大排全空了,2025-04-11 02:14:39,0,0,终于成为正式会员了。。。,加拿大,否,https://i0.hdslb.com/bfs/face/9de7e485cbd3695d87e49b527257419b8007808c.jpg
0,260077072128,493511742,黑瀑布,5,保密,一顿分析猛如虎，一看操作为炒股[doge],2025-04-11 02:13:54,0,1,,湖北,否,http://i0.hdslb.com/bfs/face/d2b0ae2063bc5e1466adb25732878692730d7740.jpg
0,259212210961,7788985,阿瑾gem,6,男,感受就是太刺激了，7号买的手机9号加的税，我直接开摆,2025-04-11 02:12:56,0,0,我自落笔慢，奈何岁月急。,云南,是,https://i1.hdslb.com/bfs/face/22e61ae65821e07a31a6ee36f685013d4c70a616.jpg
0,259212207697,478483575,天圈2010,5,保密,美国想通过提高关税来断绝中国商品的进口，除非它彻底闭关锁国，同时断绝同世界其它国家的贸易，否则中国商品始终会通过其它方式，比如贴牌生产，转口贸易，异国异地生产，找到进入美国的路径。贴牌方，转口方，异国异地为何要这样做？能获利是一切行动的原动力。,2025-04-11 02:12:47,0,0,,湖北,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
0,259212101073,221728958,Runing猛兽,5,保密,博主节奏带的不错 很符合大多数小粉红的胃口。川普根部就不在乎股票，他在乎的是美债 那才是本命法宝，而黄金更是本命中的本命。看下美债收益率。没想到墙内这水平四百万粉丝。,2025-04-11 02:11:11,共 14 条回复,0,,辽宁,是,http://i2.hdslb.com/bfs/face/dffbe2a842d47eb2156e04fcd4636fed72d9f39c.jpg
259212101073,260077089104,298044234,嗜睡流量,5,保密,差点以为你是外国人或者留学生[笑哭][笑哭]，张口闭口墙内墙外的,2025-04-11 02:15:00,0,8,,重庆,否,https://i0.hdslb.com/bfs/face/72ca3a00375c0e3c19ff3c701ec6a1d090917b6a.jpg
259212101073,260077535536,397084504,89728434571_bili,6,保密,美股涨了,2025-04-11 02:20:22,0,1,,江西,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
259212101073,260077564592,43831531,反派小猪头,6,保密,最近黄金价格没有因避险需求上涨，反而是流动性紧张出现下跌，不知道你是怎么得出黄金是本命中的本命这个观点的。还有就是股票，特朗普政府多次将股市上涨作为政绩宣传，他个人持股确实很少，但是要是不在乎股票为什么还拿来宣传呢。感觉你是凭自己感觉瞎bb的那类人,2025-04-11 02:21:52,0,2,,上海,否,https://i1.hdslb.com/bfs/face/1752e6d4968eda1817c434a376f7172ba54d85b6.jpg
259212101073,260077879984,327508702,玄天苍云,6,男,笑死我了，你自己去外面看过吗？你有具体了解过整个事件吗？张口就来？是一开始所有人以为他要弄美债，结果几天下来发现他要弄的是股票。你是真的蠢啊,2025-04-11 02:27:05,0,1,淋过雨的空气，静静收起的伞底，一个人鼓起勇气，跟着时钟一格一格的。,广东,否,http://i1.hdslb.com/bfs/face/b56140885eda97270e1c859b2e90d212f61b9f95.jpg
259212101073,259213050833,433633990,白嫖党的月生禾刂,6,保密,逆天了，你是完全不了解股市和债券啊，美债涨了你认为是好的是吧😅,2025-04-11 02:27:17,0,7,这个人不懒，但还是什么都没写_(:з」∠)_,浙江,否,https://i1.hdslb.com/bfs/face/2cbd2998335b148a3ac06079767ddebf45773d93.jpg
259212101073,260077950880,9578922,湘江の小虫,6,男,你这开口就是没有脑子,2025-04-11 02:29:05,0,1,勤奋码字的专利代理人,湖南,是,https://i0.hdslb.com/bfs/face/c3aa879e5f02c531540e36f5ed20f8e7fb83faf8.jpg
259212101073,259213312785,11901189,眼泪与弹壳同时坠地,6,保密,……,2025-04-11 02:32:11,0,1,好好吃饭,江苏,否,https://i0.hdslb.com/bfs/face/18537b57b952ca870800e46cb8542a71b3921578.jpg
260077089104,259213319217,11901189,眼泪与弹壳同时坠地,6,保密,回复 @嗜睡流量 :一看ip辽宁,2025-04-11 02:32:30,0,3,好好吃饭,江苏,否,https://i0.hdslb.com/bfs/face/18537b57b952ca870800e46cb8542a71b3921578.jpg
259212101073,259214026849,168139950,黄昏的时光隧道,6,保密,那你倒是打开美国财政部的官网看看美债利率啊,2025-04-11 02:43:19,0,1,长缨在手，欲缚苍龙,江苏,否,https://i0.hdslb.com/bfs/face/5edbff97d16b3cfd9b7ea7fe7ecf29e4c68a49b3.jpg
259212101073,260084153728,33132839,白猫吾,6,保密,bro以为收益率涨了是好事,2025-04-11 04:00:20,0,0,,广西,是,https://i2.hdslb.com/bfs/face/e62bcc0bebc7216272eade7a970d712c19a27b72.jpg
259212101073,260086722784,194607746,想起个名字真困难,6,男,不懂装懂有一手的，你觉得美债收益率上升对美债是好事？啥水平啊你这是,2025-04-11 04:29:41,0,0,开心才是初衷,山西,否,https://i2.hdslb.com/bfs/face/2202693165e6e307c3a9ca53ba7f31b0fc769406.jpg
260084153728,259225879857,221728958,Runing猛兽,5,保密,回复 @白猫吾 :收益率下降是他要的 正因为最近几天国债收益率高升 才决定弱化关税制裁,2025-04-11 05:30:04,0,0,,辽宁,是,http://i2.hdslb.com/bfs/face/dffbe2a842d47eb2156e04fcd4636fed72d9f39c.jpg
260086722784,259226009425,221728958,Runing猛兽,5,保密,回复 @想起个名字真困难 :收益率下降是他要的 正因为最近几天国债收益率高升 才决定弱化关税制裁,2025-04-11 05:30:47,0,0,,辽宁,是,http://i2.hdslb.com/bfs/face/dffbe2a842d47eb2156e04fcd4636fed72d9f39c.jpg
259213050833,259226683553,221728958,Runing猛兽,5,保密,回复 @白嫖党的月生禾刂 : 收益率下降是他要的 正因为最近几天国债收益率高升 才决定弱化关税制裁,2025-04-11 05:42:51,0,0,,辽宁,是,http://i2.hdslb.com/bfs/face/dffbe2a842d47eb2156e04fcd4636fed72d9f39c.jpg
0,259211918065,29406386,想和富婆贴贴,6,保密,想问一下，美国加税打贸易战，会不会让我们难就业。因为之前经济不太景气就已经裁员裁成这样了，但我家里人说只要不怕累大学生还是能找到工作的。现在这个外贸会不会恶化这种……,2025-04-11 02:10:10,0,3,山茶茵茵，我自逢春,湖北,否,https://i2.hdslb.com/bfs/face/bb42e7d28ec18e4a242e8494cc94e334726db856.webp
0,260076719072,4378532,喷血大魔王,6,保密,最后说的切香肠还真是，敌人眼睁睁的看着我们一刀一刀的割他们，他们却毫无办法，眼睁睁的看着自己消亡,2025-04-11 02:09:28,0,0,警惕和您走散过一次以上的朋友，尤其是他们反复劝你前往海洋馆或大象园区时。,河北,否,https://i2.hdslb.com/bfs/face/2fee985f10bff2a519049138d6879347aa551920.jpg
0,260076695744,15681141,oldchild,5,保密,最后这段敞亮了～,2025-04-11 02:08:34,0,0,,北京,是,https://i0.hdslb.com/bfs/face/dd732ed0c81ba2ce77d321b368a9a190acb8f452.jpg
0,259211874817,1063608756,bili_77888346227,5,保密,没有了单调的、嘈杂的背景噪音，节目水平提高了一个档次。,2025-04-11 02:08:14,0,0,,江苏,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,260076655680,421943226,chlei007,5,保密,本主题全网最佳，小王很棒,2025-04-11 02:06:57,0,5,,福建,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,260076477312,489160909,vxssss1337,4,保密,[颂乐人偶_眯眼笑][颂乐人偶_眯眼笑][颂乐人偶_眯眼笑][颂乐人偶_眯眼笑][颂乐人偶_眯眼笑] [颂乐人偶_眯眼笑][颂乐人偶_眯眼笑][颂乐人偶_眯眼笑][颂乐人偶_眯眼笑],2025-04-11 02:06:48,0,0,,河北,是,https://i1.hdslb.com/bfs/face/2ea371e85c51a4ccb94371f1f278ad21fbbe3e3b.jpg
0,259211667377,3546817010600196,药剂师田6,2,保密,产能过剩的问题怎么不说,2025-04-11 02:05:58,0,2,,山东,否,https://i0.hdslb.com/bfs/face/87721091dc7962d1edd3709dae8d3834db645380.jpg
0,259211732641,492065961,双叶幼稚园拳霸,5,保密,特朗普以为自己是雍正，结果跟光绪都差了十万八千里。人家光绪虽然变法失败至少还取得了不错的成果。特朗普是完全没正面成果,2025-04-11 02:05:23,0,0,,河南,否,https://i0.hdslb.com/bfs/face/44a7ba7d1a28e365d8faa06a2ed751070c95a0b9.jpg
0,259211645457,1332455,清水畔,6,保密,现在时政区天天发视频都赶不上政策变化快[喜极而泣],2025-04-11 02:05:01,0,2,=二冉，索尼克相关，FF14，偶尔搞搞RP，不混圈，欢迎随便聊聊,天津,否,https://i2.hdslb.com/bfs/face/409983f7b3d8d02b362599b24f8640cd86a83acb.jpg
0,259211698721,11383264,阿琛在干嘛呢,6,女,像我们做科研的，从美国制裁开始就备受影响，只希望未来国产仪器设备材料能越来越靠谱吧，现在来看还是相差距大的。,2025-04-11 02:03:47,共 1 条回复,2,美腻的小姐姐实在是赏心悦目,安徽,是,https://i1.hdslb.com/bfs/face/7c6e9b153eb239b83227d68f0d6fbf046735d030.jpg
259211698721,259212215809,25561291,嗯嗯嗯对对对哈哈哈,6,女,去香港进口，香港没有报复进口税,2025-04-11 02:13:10,0,0,你仍然没放空，但不能再放空,广东,否,https://i1.hdslb.com/bfs/face/931ba22e1d7380049e4b0d50586bf2594d0eaab2.jpg
0,260076503808,366102145,年糕啊呀,5,保密,现在就是大航海时代，你出去胆子要够大。外语真不一定重要。,2025-04-11 02:03:43,0,0,,浙江,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,260076493472,24371031,一只咸鱼白日梦想家,5,保密,主业是炒股，副业是总统[OK],2025-04-11 02:03:09,0,0,,浙江,否,https://i0.hdslb.com/bfs/face/662368b2fb77bf7aa7b9e38a3a1932b07629cb39.jpg
0,260076486224,3546789256890503,忘记账号的屑,3,保密,18年川普上台以后，就对所谓票选政治祛魅了，一个连一个市都没治理过的人，现在要治理一个国家了，何其荒唐,2025-04-11 02:02:44,0,0,,湖南,否,https://i2.hdslb.com/bfs/face/4eb2a5e205e51b2c35c30c84b8846c1c26f9e835.jpg
0,260076280112,280758732,Cherry_masile,6,男,疯川想资，弱业募，长期税事导致的,2025-04-11 02:00:05,0,1,诚如弗洛伊德所言：我阐述你的梦,浙江,是,https://i0.hdslb.com/bfs/face/2acdadb3982cb6f13d70b8b213cd0545fbd0ff5f.jpg
0,260076202800,320589332,脆皮_切洋葱,6,保密,我前两天去看牙医，牙医用了两个不配套的工具，说怎么还不赶紧买点回来，以后买不到美国货了，各位整牙的朋友，估计要受贸易战影响了[喜极而泣],2025-04-11 01:59:36,0,1,啥圈不混的秃头少女,广西,否,https://i2.hdslb.com/bfs/face/a871a9a4a26744088382aa75cde8430addce44aa.jpg
0,260076259872,7027841,小绵羊笑,6,保密,股市就是一群买办开的。 正常的中国人都应该做好过苦日子的准备。 国家在打仗，你难道不该把理想从过更好的生活 稍微降低一下 过还算过得去的生活么。 等国家打赢了 开始分战利品了，你再把理想调回  我要过更好的生活。,2025-04-11 01:58:48,0,0,,四川,是,https://i2.hdslb.com/bfs/face/83356ceabf07a9fae9162d7c29282cbfca46f4a8.jpg
0,259211199025,426281587,zz一枚小草莓,5,保密,最近沸沸扬扬里质量最高的一个视频了,2025-04-11 01:57:50,0,0,在西安吃馍就是人间天堂,陕西,否,https://i1.hdslb.com/bfs/face/40c80d569234f9ed5fdcfa25c62b563ac29df128.jpg
0,260076160368,3494380082039001,空心菜1008,2,保密,讲的太好了，目前为止讲的最好的,2025-04-11 01:56:56,0,0,,湖北,否,https://i0.hdslb.com/bfs/face/86baef5fd14cacd8a4831b8289fdb3591bbbe334.jpg
0,259211215089,36702275,燧罔,6,男,美债要崩了,2025-04-11 01:54:56,0,0,雁归帆尽水茫茫,江苏,是,https://i2.hdslb.com/bfs/face/54e489d4b762cb2711be9d658fbc6a9dfe566bbc.jpg
0,259211137553,142850770,kiefff,6,男,几千年的历史告诉我们，要清除旧的霸权唯一的办法就是斗争,2025-04-11 01:54:48,0,6,,广东,是,http://i1.hdslb.com/bfs/face/96c969c26da063afa8f382f0079663dfa490e185.jpg
0,259211094897,3546692907436068,情谊沐夏,3,保密,关税战对中国起不到太大作用,2025-04-11 01:54:08,0,0,"  每一个动漫故事, 都承载着创作者的感情与希望, 因而被赋予了灵魂。
  自学PR AE PS",新疆,是,https://i0.hdslb.com/bfs/face/2f7a166cffdd7a1bd7300e1f14e82e0f3ce62586.jpg
0,259211021425,14358298,甘露寺大狸花猫,6,保密,骁哥还是把金毛当正常人了，视频里所有的观点都是基于川普是个正常人并且他有计划有计谋来推断的，但是川普他真的是个疯子啊哈哈哈哈哈哈哈,2025-04-11 01:53:01,0,10,生活好难，好好吃饭。,广东,是,https://i1.hdslb.com/bfs/face/b35a19bfc7162d5647d08ff5f7d86370bdd7c886.jpg
0,259211052321,396772752,太阳照常不起,5,保密,前面观点挺对的，我干跨境电商的，平均标准就是30-35%的毛利，扣除运营成本有个15-20%的纯利。30%左右的关税，还会想想办法咬咬牙挺一下，真到50%了基本就寄了，往上没有任何意义。现在的心态就是：加！都可以加！谁怂谁孙子！（目前准备主力搞欧加澳日）,2025-04-11 01:51:55,共 20 条回复,284,,广东,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
259211052321,259275473601,3546646354856492,arelez,3,保密,对于这一波关税！你猜美国会不会拉同盟，美加澳日台韩等会不会即可加入！实际方向应该只有部分非和中东,2025-04-11 16:52:23,0,9,,浙江,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
259275473601,260144956560,19186601,光影形骸,6,保密,回复 @arelez :不是铁板一块，要为自己的国家利益考虑的,2025-04-11 17:26:17,0,29,,江苏,是,https://i2.hdslb.com/bfs/face/f5134015b84b0b5e63864b6e7f62d764eff69cb7.jpg
259211052321,260146280768,16542200,国家重点保护种,6,男,加油！,2025-04-11 17:57:17,0,2,愿中国青年都摆脱冷气，只是向上走，不必听自暴自弃者流的话。能做事的做事，能发声的发声。有一分热，发一分光，就令萤火一般，也可以在黑暗里发一点,日本,否,https://i2.hdslb.com/bfs/face/de508518c811fd07c6a9c7b9ae97cccd8c48e862.png
259275473601,259278990257,32457393,纱麦菲尔,5,保密,回复 @arelez : 什么？澳大利亚每年对中国顺差800亿美元，你叫他去自杀？他脑子疯了？,2025-04-11 18:10:13,0,16,,浙江,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
259275473601,259279861089,7387277,幻飛,6,男,回复 @arelez :别的国家不知道，反正加拿大是肯定不想和美国同盟的[吃瓜],2025-04-11 18:36:26,0,7,,加拿大,是,http://i2.hdslb.com/bfs/face/4f8e848bddf867321deb3f5b3bd34c0d5d081e44.jpg
259275473601,260149593888,105376231,雨夜爱上飞雪,6,男,回复 @arelez : 日韩：我TM谢谢你！你知道有多少日韩中小企业在中国设厂吗？你知道有多少日韩采购链在中国吗？,2025-04-11 19:58:47,0,10,徒手，小器械健身爱好者，目标：单杠漫步！,河北,否,http://i1.hdslb.com/bfs/face/1002a4854145d4408a1a3b64d1f3dd1ade7c69ce.jpg
259275473601,259282266817,329350265,行有不得乀,6,男,回复 @arelez :所谓一呼百应的同盟，只有在捏软柿子或者是以为捏软柿子的时候才会出现，就比如75年前跟着最强工业国，二战战胜国三巨头去攻击一块弹丸小国，威胁一个刚刚结束内战的农业国！再提醒您一句，小国的生存之道是做墙头草，在夹缝中寻立锥之地；而不是情况不明时匆匆忙忙的站队，这不是生存之道，而是取死之道！,2025-04-11 20:45:41,0,10,,四川,是,https://i2.hdslb.com/bfs/face/321ef2ccb2aace23bafb74c3bd20974acb7cf731.jpg
259211052321,259284316081,26164277,艺术太美好,5,保密,加油[打call],2025-04-11 23:19:48,0,0,,山西,否,http://i2.hdslb.com/bfs/face/de64a4afa6cd13292b8fbefe631efe532393bd37.jpg
259275473601,259286402865,386564072,眉目清秀丶,6,保密,回复 @arelez :你这观点太扯了，同盟只有对弱国才有用，因为能获得更大的好处。对强国就算了，国家之间利益为先,2025-04-12 00:12:28,0,4,一二三四五,江苏,是,https://i2.hdslb.com/bfs/face/034658236d5f8262e805183c7304c0a50d306ccf.jpg
259211052321,259287109985,454037792,卡卟乐,6,男,米国这个市场 能少碰就尽量不要碰太多 靠这个市场吃饭迟早要饿死 现在是懂王 以后肯定也会上台一些奇奇怪怪的政客 因为米国这个选举体制就是这样 到时又是少不了贸易对抗,2025-04-12 00:34:13,0,3,我考虑考虑,广东,否,https://i2.hdslb.com/bfs/face/07cb8c781c368d47a8d5fa705dcf3d25be08db04.jpg
259275473601,260163073568,60244722,前方站是,6,男,回复 @arelez :猜什么猜？美国能加中国关税是因为它实际上出口的商品是美元  是全球最大消费市场  它跟中国耗得起  其他国家凭什么加中国关税  就凭他们国内那风吹一下就开始反复横跳的市场规模吗？更何况他们也不是铁板一块,2025-04-12 02:38:01,0,2,You're on your own and will be. ,广西,是,https://i0.hdslb.com/bfs/face/880ccf83fdc7f67f7695aeb5d3bc04873157268d.jpg
259275473601,259322392209,415966164,平凡的生活健康第一,5,男,回复 @arelez :哪有同盟都是一条心的,2025-04-12 09:07:55,0,0,,安徽,否,https://i0.hdslb.com/bfs/face/b26662ec5409d992552655b5b151129d2969f127.jpg
259275473601,260192472032,549212544,没理想de老咸鱼,6,保密,回复 @arelez :有没有可能你说的是环太平洋经济合作，拉了,2025-04-12 09:12:13,0,0,,四川,是,https://i0.hdslb.com/bfs/face/415d051f6c95d82e39b54174113db5f03df53907.jpg
259211052321,260193347424,438624420,江九扬,5,保密,有没有可能，之前卷的太厉害，卖的太便宜了？其实就算涨价200%，在全球范围内都具有竞争力。,2025-04-12 09:24:20,0,1,,广东,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
259211052321,259324790257,186837193,也许是个好人,6,保密,美国海运卡派专线物流路过[笑哭],2025-04-12 09:40:25,0,0,我欲乘风归去,广东,否,https://i1.hdslb.com/bfs/face/41066c4b38417c46011cb7a4342ae9e61a58aa45.jpg
259275473601,260199200752,419788923,沉着的DK,5,保密,回复 @arelez :哪有打一顿以后再拉人家结盟的，这盟结不结的不吃紧了。这些本来就是做小弟的命，跟谁都是跟，结盟都不积极的，班味会很重……,2025-04-12 10:32:48,0,0,,上海,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
259275473601,260199331056,1224080204,无情的起名机,5,保密,回复 @arelez :国家外交的出发点和落脚点就是国家利益，不是美国说拉就能拉来的,2025-04-12 10:34:57,0,0,,湖南,是,https://i2.hdslb.com/bfs/face/b47ad87472eae5c496d5bc8e6736131a59f70a1a.jpg
259211052321,260199475984,597618427,xhzwzz,5,保密,评论区的兄弟姐妹们，以实际行动与美国佬干一场架。多去买几套房，多去买几台车[支持][支持][支持],2025-04-12 10:36:24,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
260193347424,260200160704,26951031,考拉Gigi,6,保密,回复 @江九扬 :其实是哪怕➕600%都有的拼，就拿农业机械来说，不仅仅是买入的性价比，还有售后啊，换零件以及远程装卸修理指导，比美本土更专业更便宜，就美的人工，摇不到人，掏不起钱，你说到时候用谁的？老墨那堆卖粉的都算了，卖农机比卖粉赚多了，还安全。,2025-04-12 10:43:25,0,0,我想在人群中寻那团我可感知的火。,浙江,否,https://i0.hdslb.com/bfs/face/cf777bed580a3366d9246392e6b67a562dce138e.jpg
260163073568,259333396625,3546646354856492,arelez,3,保密,回复 @前方站是 :东南亚对我国考虑的是自己工业化发展，我和我们的低端出口竞争而不沦为洗产地！还自身的安全！对美是对美交多少钱和算的远交近攻之局！欧洲确实我有点看不懂，是否会很近美国还有待跟进！,2025-04-12 11:22:50,0,0,,浙江,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
