上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
0,258933492657,399210976,起早每一天,5,保密,苹果手机啥的 离我们远点吧。。我国产用惯了。,2025-04-07 10:25:08,共 5 条回复,0,这是我的精神世界。有点东西。,浙江,是,https://i1.hdslb.com/bfs/face/9df571eb93e363feac74aaf5b90560e2a3343f23.jpg
258933492657,259787577280,381221515,猫片制造机,5,保密,那是你，不代表用苹果的人,2025-04-07 10:27:43,0,0,,广东,否,https://i1.hdslb.com/bfs/face/ed3efd25948541d22872c557f59bd15ff9f7b88e.jpg
259787577280,259787890464,406675915,爱吃东西的木子淼,6,保密,回复 @猫片制造机 :我已经苹果换iqoo了,2025-04-07 10:31:10,0,1,,江西,否,https://i1.hdslb.com/bfs/face/995ffc3efe6a0306bc8dc2a458c5f69c8b00bdb2.jpg
259787577280,259787896976,430970832,凉夜筛星辰,6,男,回复 @猫片制造机 :喜欢用用呗，正好给政府增加收入,2025-04-07 10:31:28,0,1,原神鸣潮是世界上最好玩的游戏，他们的玩家是世界上最好的玩家,江苏,是,https://i0.hdslb.com/bfs/face/c0cf15103447303d133289c7983587850efa698a.webp
258933492657,259788379184,34310600,虹霖兄,6,男,苹果不也是国产吗,2025-04-07 10:36:13,0,1,有心学习，无力回天，死得其所，快哉快哉！,广东,否,https://i2.hdslb.com/bfs/face/cd083aca262e6895a412978c8f8aa7b767f80a2d.jpg
259788379184,259788704720,29407849,想天天过六一儿童节,6,保密,回复 @虹霖兄 :是吃的苹果吗？[doge],2025-04-07 10:41:09,0,1,我很懒,广东,是,https://i1.hdslb.com/bfs/face/1cc3a627a32bba73db49be12b0337e88d779c10a.jpg
0,258933239425,293567596,森花雨海,5,男,搞笑,2025-04-07 10:21:20,0,0,想起在夕阳下的奔跑，那是我们逝去的青春。,山东,是,https://i1.hdslb.com/bfs/face/4664fbeab57d29f8256ce628980922ca88e94028.jpg
0,258933295105,144397558,Mkswb,6,保密,这波真感觉美国在搞闭关锁国那一套，我们那时候直接成为列强眼里的肥肉，不知道美国最后的结果如何，但我们有一定的可能正在见证一个世界第一的国家由盛转衰的时刻。,2025-04-07 10:21:10,0,6,,河北,否,https://i1.hdslb.com/bfs/face/21448d12a33e0bbb1358dde6164dc1b9843919da.jpg
0,258933104897,18758772,椰子城,6,保密,油管五常网上咋咋忽忽的，现在[偷笑],2025-04-07 10:20:06,0,0,撅醒崽甜甜圈快来请安,北京,否,https://i0.hdslb.com/bfs/face/ea1cbf8c400028eb5ff3f1835a113b1914af7df8.jpg
0,259787048848,112132,时间尘埃,6,保密,当你多征收10%的关税的时候，那是一张牌，因为我害怕你给我加到15%甚至20%。你上来就是54%我只会乐，你最好加到540%，我看看金融国家和工业国家哪个先扛不住,2025-04-07 10:20:06,0,8,,上海,否,http://i1.hdslb.com/bfs/face/53b1f7b7b62f2abecb4f3f26ef8cf4e933bea3ec.jpg
0,259786569568,325607209,猪皮恶霸CatLive,6,女,小米，我的小米[大哭]我全仓的小米，20%啊，20% 我模拟仓跌了20%啊[doge],2025-04-07 10:14:23,0,1,,江苏,否,https://i1.hdslb.com/bfs/face/df32767ac724a51f73d423bfe26a87cb63be13ec.jpg
0,259786470288,379920712,小灰狼1232,5,保密,说的好👍🏻,2025-04-07 10:13:40,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,258932528945,57693478,青冢旁醉是阿易,6,男,政治巨婴,2025-04-07 10:12:50,0,1,,云南,是,https://i1.hdslb.com/bfs/face/7801197d2a9c81b54141c37baa7daef3a933297b.jpg
0,259786255728,461445,只好注册了,6,男,万斯：千万不要误会。我不是针对小泽，我是想说在座的各位都得说谢谢[调皮],2025-04-07 10:10:42,0,3,,福建,是,https://i0.hdslb.com/bfs/face/1e48211841c9fd7bf30252836a5e3ea20ec8e7a7.jpg
0,259786252864,8906418,三句话让杠精抬杠18次,6,保密,会再次经济大萧条吗[doge],2025-04-07 10:10:36,0,0,天天好心情！,广东,是,https://i0.hdslb.com/bfs/face/46420b186d8711677311faa5d0b676a8fe81ff6d.jpg
0,259785991824,53271009,秋奥多拉斯Chiller,6,保密,时代的一粒沙，落在个人身上就是一座山。,2025-04-07 10:08:04,0,1,跑团、骰娘相关交流群：797912606,浙江,是,https://i0.hdslb.com/bfs/face/9c6bb28d443820790bd0ad7b0327be738475c4ff.jpg
0,259786082848,1182527308,无尽De虚空,5,男,特没谱重回白宫，飘了，玩脱了,2025-04-07 10:07:50,0,0,,广东,否,http://i1.hdslb.com/bfs/face/5404dc0a3018de806a0bb217dc540f0a8666d016.jpg
0,258931929553,256318191,踩着棺材指挥神丷,6,保密,这不是把自家的潜在客户往咱们这推么。,2025-04-07 10:03:12,0,0,,江苏,是,https://i0.hdslb.com/bfs/face/3e80796f18cb6f73ca263b7aab4e35768c418edf.jpg
0,258931843553,12707074,岳岳岳岳岳大侠,6,男,澳洲工党老fw了，开始带着一堆钱求美国来着，并且任期啥都没干光拉难民了,2025-04-07 10:02:49,0,1,,澳大利亚,否,https://i1.hdslb.com/bfs/face/4bd0d4aff0ab7079cae974d15292f9ab90b68b7d.jpg
0,259784862864,159066941,墨言黑白,5,保密,干就完了,2025-04-07 09:54:08,0,0,,北京,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,258930915969,646837183,白羽优理-,5,保密,咱们两千年的苦难史，七八十年代才能吃好饭，家家户户都有储蓄的习惯，要说比谁能熬，我觉得世界上没有哪个国家能比得过中国人[笑哭][笑哭]纯个人见解，勿喷勿喷,2025-04-07 09:51:57,0,25,覆水难收,安徽,是,https://i1.hdslb.com/bfs/face/651966a3f244072bde8b38a9c3993e7618c17dd9.jpg
0,258930899153,241219887,坟上墙头草,5,保密,股票亏麻了，这在这儿吹笫二经济体,2025-04-07 09:51:17,共 8 条回复,4,,四川,是,https://i0.hdslb.com/bfs/face/94a1256e467d5760f73e6bf337789bbfe59482c5.jpg
258930899153,258931493665,364864866,八云柚柚子,4,保密,工业国全看股票是吧[喽桑-故乡的撒库拉开了2.0_哎],2025-04-07 09:58:53,0,8,,广东,否,https://i0.hdslb.com/bfs/face/707a2e25c7237d8fb1d679eca6d336fda1d27cc6.jpg
258930899153,259785625120,92386723,卑渊海,6,保密,股市跟咱们工业国有什么关系？A股就这半死不活的盘子对国内经济有啥影响？中国的小老百姓有几个炒股的？,2025-04-07 10:03:24,0,4,"一从大地起风雷，便有精生白骨堆。
僧是愚氓犹可训，妖为鬼蜮必成灾。
金猴奋起千钧棒，玉宇澄清万里埃。
",江苏,是,https://i1.hdslb.com/bfs/face/fbbdbb27d4c4b08e03d94b0ab30afdf005550b27.jpg
258930899153,258934489553,36663676,我真没睡醒i,6,保密,杀狗跌不跌影响你玩农吗？,2025-04-07 10:36:31,0,0,脑洞无限大，想到啥做啥.,山东,否,https://i1.hdslb.com/bfs/face/691da0ba91012fdcad02bc680da07341b93498a3.jpg
258930899153,258934545745,17352463,你看到晴天就会笑,5,男,工业国看股票是吧，你这脑子还不如万斯,2025-04-07 10:38:25,0,3,人生或许近乎完美，唯独讲不出道理,北京,否,https://i1.hdslb.com/bfs/face/bb6ae6c904cb159c0bfb68c088acab5b466c6fb7.jpg
258930899153,258936728065,364864866,八云柚柚子,4,保密,你也知道大a什么体量，跌了有影响但美国更疼，毕竟很多人都默认美国纳斯达克不会跌了,2025-04-07 11:03:39,0,1,,广东,否,https://i0.hdslb.com/bfs/face/707a2e25c7237d8fb1d679eca6d336fda1d27cc6.jpg
258930899153,259791551712,1954303524,罗马羊,4,保密,你这层评论区全部提纯了 无敌了[支持][支持],2025-04-07 11:14:06,0,0,,江西,否,https://i0.hdslb.com/bfs/face/9d28c3e2e4aabfb927ccf2d17746a78131f70019.jpg
258930899153,258939441569,396692379,励志只逛学习区,6,男,我不懂股票，只是好奇提问，股票亏了跟排名有关系吗？只要总量还是第二应该都算第二经济体吗？我真不懂，没有任何主观情绪，纯好奇提问，希望有大佬可以讲讲,2025-04-07 11:36:21,0,1,,四川,是,https://i0.hdslb.com/bfs/face/ee37a6eeedac87c4a7fa1e4c25de886a11910402.jpg
258930899153,259795465184,251581912,不用98k的男人,6,保密,没事，准备开启日线级别的反弹,2025-04-07 12:00:36,0,0,,广东,否,https://i1.hdslb.com/bfs/face/4c0ca8c9415e308b593750240b8635c2728e56a5.jpg
0,259784625712,546935915,淼锦渭,5,保密,截至2025年4月7日，美股在最近两个交易日内（4月3日至4日）市值蒸发约**6.6万亿美元**，创下有史以来最大两日跌幅纪录。这一暴跌主要由特朗普政府宣布的“对等关税”政策引发，导致全球贸易紧张局势加剧，市场对经济衰退的担忧激增。  ### 关键数据与背景分析： 1. **主要股指表现**      - **纳斯达克指数**：较2024年12月的历史高点下跌超过20%，进入技术性熊市区域，两日跌幅近12%。    - **道琼斯工业指数**：两日累计下跌约5.50%，周跌幅达7.86%。    - **标普500指数**：两日跌幅近10%，距离熔断仅一步之遥。  2. **科技巨头领跌**      - 苹果、英伟达、特斯拉、Meta等科技公司市值合计蒸发超过**8430亿美元**，其中特斯拉单日跌幅达10.42%，苹果两日跌幅近13%。    - 分析机构指出，新关税可能导致科技行业利润减少15%，供应链问题加剧经济滞胀风险。  3. **全球市场连锁反应**      - 欧洲股市同步重挫，法国CAC40指数和德国DAX指数周跌幅均超8%。    - 亚太市场受波及，日经225指数两日暴跌1900点，创近8个月新低；越南股市一度跌超5.8%。  4. **政策与经济前景**      - 特朗普的关税政策被摩根大通等机构视为“自1968年以来最大规模加税”，美国经济衰退概率被上调至60%。    - 美联储主席鲍威尔表示暂不降息，强调需观察关税对通胀和增长的长期影响，加剧市场不确定性。  ### 总结： 此次暴跌反映了市场对全球贸易秩序重构的恐慌，尤其是美国关税政策引发的连锁反应。若政策持续，可能进一步冲击消费、推高通胀，并加速资本向黄金、美债等避险资产转移。投资者需关注后续贸易谈判进展及美联储政策调整信号。,2025-04-07 09:49:30,0,0,追星的就是群若至，饭圈的烧饼别来烦你跌找骂,山东,否,https://i2.hdslb.com/bfs/face/683978e21015d873559f6891041ec1bbfb803983.webp
0,259784504128,286647141,异中求同,6,男,联合起来一举歼灭,2025-04-07 09:48:10,0,0,"他说我们是太阳，他们不可能不知道
为了那个衣食住行医疗教育都不愁，五湖四海皆兄弟的世界
与人奋斗，其乐无穷",广东,否,https://i0.hdslb.com/bfs/face/93e670b669b6e144743bc9dd46271481c81aa1dc.jpg
0,259784579536,451513426,涵忆LYM,5,保密,别一顾吃别家瓜，小心自家后院起火了,2025-04-07 09:47:59,共 15 条回复,8,,广东,否,https://i1.hdslb.com/bfs/face/4a4efe36b2fa3b16a9f0d59abdc29882256c88a2.jpg
259784579536,258930884689,135672,不改排气,6,男,你现在最主要的任务是抽奖中奖,2025-04-07 09:50:41,0,13,,江苏,是,https://i0.hdslb.com/bfs/face/f0e0cddaf7b1f1181336ca1f2072bdb0eab12b30.jpg
259784579536,259784906832,327564337,挥腔,6,保密,但就是爱吃别家瓜怎么办,2025-04-07 09:53:23,0,1,,广东,否,https://i1.hdslb.com/bfs/face/7890367622aea466006ddc19d04f4e263cebb5d4.jpg
258930884689,259834184288,451513426,涵忆LYM,5,保密,回复 @不改排气 :借你吉言[给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心][给心心],2025-04-08 01:45:15,0,1,,广东,否,https://i1.hdslb.com/bfs/face/4a4efe36b2fa3b16a9f0d59abdc29882256c88a2.jpg
259784906832,259834079696,451513426,涵忆LYM,5,保密,回复 @挥腔 :我又管不了你,2025-04-08 01:45:36,0,0,,广东,否,https://i1.hdslb.com/bfs/face/4a4efe36b2fa3b16a9f0d59abdc29882256c88a2.jpg
259784579536,258993941137,35692850,明治十七年的永夜旅人,5,保密,你赢了,2025-04-08 05:32:12,0,0,存在于科学世纪，行走于无尽幻想,广东,否,https://i2.hdslb.com/bfs/face/fb79103e8b33547023e2010030b6889bba2b49bf.jpg
259784579536,259850864336,478498617,bili_3737947289,5,保密,你操心的还真多   吃的你瓜就行了    以为自己是谁啊    轮得到你指点江山,2025-04-08 05:44:53,0,0,,河南,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
259784579536,259000500385,8460063,长河远山,6,保密,是什么人才会觉得别人都是单线程只能思考一件事啊，难道是代入了自己？,2025-04-08 07:30:29,0,1,,北京,是,https://i0.hdslb.com/bfs/face/9e48d4bbe35c8b3cafc8985bce379d8fe98bc23f.jpg
259834079696,259908283376,1970262934,魔法之披风,5,保密,回复 @涵忆LYM :那你就删评滚开。,2025-04-08 23:09:56,0,0,没有那种世俗的欲望,山西,否,https://i1.hdslb.com/bfs/face/d6818aba0c375abffa0577cfd77abfd49eb81e7b.jpg
258993941137,259913953664,451513426,涵忆LYM,5,保密,回复 @明治十七年的永夜旅人 :不，是你,2025-04-09 01:34:57,0,0,,广东,否,https://i1.hdslb.com/bfs/face/4a4efe36b2fa3b16a9f0d59abdc29882256c88a2.jpg
259000500385,259914028816,451513426,涵忆LYM,5,保密,回复 @长河远山 :没带入，只是觉得很滑稽,2025-04-09 01:37:04,0,0,,广东,否,https://i1.hdslb.com/bfs/face/4a4efe36b2fa3b16a9f0d59abdc29882256c88a2.jpg
259908283376,259914101008,451513426,涵忆LYM,5,保密,回复 @魔法之披风 :我错了，别打我,2025-04-09 01:39:03,0,0,,广东,否,https://i1.hdslb.com/bfs/face/4a4efe36b2fa3b16a9f0d59abdc29882256c88a2.jpg
259914028816,259060304369,8460063,长河远山,6,保密,回复 @涵忆LYM :哦，那也就是虚空假设情景然后对着自己想象的情景觉得人醉我醒自我陶醉，那确实是挺好笑的。,2025-04-09 03:07:39,0,0,,北京,是,https://i0.hdslb.com/bfs/face/9e48d4bbe35c8b3cafc8985bce379d8fe98bc23f.jpg
259784579536,259934585376,270176429,红碼頭,6,男,[笑哭]你是哪国人？特朗普加关税没加到你头上？还搁这说别人吃别家瓜,2025-04-09 07:01:30,0,1,慎言笃行,江苏,是,https://i2.hdslb.com/bfs/face/82d29bc235a0af5271802ebffcd28e878678e425.jpg
259934585376,259944959408,3493261570214434,小青蛙plus,5,保密,回复 @红碼頭 :可能是地外文明，毕竟全球现在都受到影响，哈哈哈,2025-04-09 09:47:51,0,0,,广东,否,https://i1.hdslb.com/bfs/face/e0f141c5610ab086f4bc6dd6e4414de1dad1b21a.jpg
259913953664,259099862257,35692850,明治十七年的永夜旅人,5,保密,回复 @涵忆LYM :你输了,2025-04-09 12:44:54,0,0,存在于科学世纪，行走于无尽幻想,广东,否,https://i2.hdslb.com/bfs/face/fb79103e8b33547023e2010030b6889bba2b49bf.jpg
0,259784566960,287304503,彦貊yz,5,保密,供给侧结构改革大胜利✌️✌️,2025-04-07 09:47:33,0,0,,山东,否,http://i2.hdslb.com/bfs/face/c7ca2f53021b88b5f076058cd1a56efa497b466e.jpg
0,259784157232,505305330,不存在也没来过,5,保密,说不定懂王在赌，看站队形态，再进行下一步，我要在你那怎么样（部署什么，获取什么），然后取消你关税,2025-04-07 09:44:34,0,0,,广东,否,https://i0.hdslb.com/bfs/face/cc25856bcfcb559dadb10298e16388b07db31836.jpg
0,258929991185,30834065,名字要长一点点点点点,6,保密,"这对我们普通人究竟有什么影响,不懂真心求问[疑惑]",2025-04-07 09:40:19,共 9 条回复,1,,浙江,是,https://i2.hdslb.com/bfs/face/bbb7d281df78a1f9542fc44d331bcd174f8f506f.jpg
258929991185,258930402353,39596876,付小猫_,6,男,今天中国股市也跌了,2025-04-07 09:44:13,0,0,一入漫门深似海,福建,是,https://i2.hdslb.com/bfs/face/536f354c4da8d7e5989de45a27c62157e687a83c.jpg
258929991185,259784349664,3461576315111424,小莫ti,5,保密,有,2025-04-07 09:45:38,0,0,,广东,是,https://i0.hdslb.com/bfs/face/3a910bdb3d5675e64d3689de70b059e29a40d470.webp
258929991185,259784229440,3461576315111424,小莫ti,5,保密,猜那多的税会从哪里变出来？,2025-04-07 09:46:28,0,0,,广东,是,https://i0.hdslb.com/bfs/face/3a910bdb3d5675e64d3689de70b059e29a40d470.webp
258929991185,258930632929,372270288,山河是只猫,5,女,我也不懂，但好像玩股票的亏惨了,2025-04-07 09:47:30,0,2,,北京,否,http://i0.hdslb.com/bfs/face/773af2f3a66e01dcfc400c86a7284910263a2368.jpg
259784229440,258930666273,30834065,名字要长一点点点点点,6,保密,回复 @小莫ti :就是说普通人的生活成本会变高吗,2025-04-07 09:48:21,0,2,,浙江,是,https://i2.hdslb.com/bfs/face/bbb7d281df78a1f9542fc44d331bcd174f8f506f.jpg
258929991185,258933190513,362412797,25_ThomasMuller,6,男,银麻了呀[doge],2025-04-07 10:22:03,0,0,我觉得吧，对吧，我还是支持拜仁慕尼黑！,上海,是,https://i2.hdslb.com/bfs/face/dc2bab1c86a19b571884d0c951f6870a1937d56d.jpg
258930632929,259790096464,16124609,每天都要躺平,5,男,回复 @山河是只猫 : 我今天2个户头加起来亏了26+20=46万[喜极而泣],2025-04-07 10:56:46,0,0,  MINI JCW COUNTRYMAN   迈凯伦570S   法拉利F8   992TurboS  迈凯伦720S,浙江,否,https://i2.hdslb.com/bfs/face/aad103d298f74aedff27709a35fb1b6327fb4937.jpg
258929991185,259790175888,16124609,每天都要躺平,5,男,股民亏麻了，今天2个户头加起来亏了26+20=46万[喜极而泣],2025-04-07 10:57:01,0,0,  MINI JCW COUNTRYMAN   迈凯伦570S   法拉利F8   992TurboS  迈凯伦720S,浙江,否,https://i2.hdslb.com/bfs/face/aad103d298f74aedff27709a35fb1b6327fb4937.jpg
258930666273,259795681056,251581912,不用98k的男人,6,保密,回复 @名字要长一点点点点点 :你看看咱给美国加税的品种就知道了，基本影响不到普通人，但是做出口贸易的公司就惨了。,2025-04-07 12:02:18,0,0,,广东,否,https://i1.hdslb.com/bfs/face/4c0ca8c9415e308b593750240b8635c2728e56a5.jpg
0,259783786464,8591211,东风过境w,6,保密,放假回来，实验室开始检查试剂库存了，老师说赶紧订，不然买不起了，这次真的特别快的感受到了关税的影响[热词系列_啊?],2025-04-07 09:38:25,共 1 条回复,4,,天津,是,https://i0.hdslb.com/bfs/face/52224928d039f6faade85562083277fdbed4168e.jpg
259783786464,259786004224,8591211,东风过境w,6,保密,还有下午收了一打销售的传单，都说要涨价了，快订,2025-04-07 10:06:43,0,0,,天津,是,https://i0.hdslb.com/bfs/face/52224928d039f6faade85562083277fdbed4168e.jpg
0,259783723456,426902825,四月鹦鹉,5,保密,哈哈哈哈麻薯，我们上形势政策课，老师放你的视频了哈哈哈哈[doge_金箍],2025-04-07 09:38:02,共 2 条回复,20,向阳的地方走.,四川,否,https://i2.hdslb.com/bfs/face/04391fef0650393d03c95454d232c50e3eea8fed.jpg
259783723456,258937828017,1166647259,ClarItY一,5,保密,lsnu,2025-04-07 11:18:55,0,1,"some dance to remember
some dance to forget",四川,否,https://i2.hdslb.com/bfs/face/e393e11ac0f029449fd6e977fdb6f9e7d9a98796.jpg
259783723456,259989927616,179402828,夜行性阿喵,6,男,好家伙,2025-04-09 23:36:00,0,1,正在学习人类的善良和温柔……,上海,是,https://i2.hdslb.com/bfs/face/c199f1f3fa866fc3499c0a4b5f7de13ece41efdb.jpg
0,258930002465,347377554,龚伟维,5,男,一头进两头堵[鼓掌],2025-04-07 09:38:01,0,1,阳光下的心流。微信18139606006新疆乌鲁木齐市免费配送桑叶土鸡蛋，米泉10盒起送,新疆,否,https://i0.hdslb.com/bfs/face/8f7e80f613e8d2126930d7d3aa27c26c4d48170d.jpg
0,259783574560,280637918,超可爱的佳佳姐,6,保密,咱们的油价会降么？,2025-04-07 09:36:17,0,0,,河南,是,https://i2.hdslb.com/bfs/face/5a71b6df339a7a378d3769b59b485a58e04ab1df.jpg
0,259782842896,1082148430,纯洁的LCJ,2,保密,特朗普战略其实非常高明，通过这一招化解32万亿美元的债务，逼美联储减债降息，美夕阳帝国续命就成功了,2025-04-07 09:26:05,共 1 条回复,0,,美国,否,https://i1.hdslb.com/bfs/face/b52fc032f968750c80fcee00d2d0b9b777679d14.jpg
259782842896,258931968209,130533657,sdmlk,6,男,怎么感觉要加息了,2025-04-07 10:04:38,0,0,多做点尝试吧,河南,否,https://i0.hdslb.com/bfs/face/3f55467d1a954fe5c096c00dee933c0c0dbe4dd3.jpg
0,259782596976,701974318,啦啦啦转正啦啦,4,保密,这是阳谋,2025-04-07 09:22:40,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,258928819265,93748369,发牌员001,5,保密,这波是七伤拳，这是要拼个你死我活啊。照这么搞，要么特朗普过不过任期，要么三战爆发,2025-04-07 09:22:24,0,0,,甘肃,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
0,258928736801,259466079,轻音少女mio,6,男,向英吉利开战！向法兰西开战！向奥地利开战！向加拿大开战！,2025-04-07 09:20:05,0,6,,四川,否,https://i0.hdslb.com/bfs/face/aa6f74f9c5af950f5bbe0eac745b61197ec3a909.jpg
0,259782284720,281778347,世界第一ug王,5,男,美国真没人给它一枪吗[笑哭][笑哭],2025-04-07 09:19:04,0,0,,海南,否,http://i2.hdslb.com/bfs/face/2316593d8f5a62c44a703e54569559f2b059f835.jpg
0,258928301953,1866596,飞翔的鳄鱼,6,保密,片面最惠国待遇简直是笑yue了,2025-04-07 09:15:21,0,0,,天津,是,https://i2.hdslb.com/bfs/face/5a4bb1941ff0ee0acc9a9ac5d5d412d3cfa63e1e.jpg
0,258928331665,397207577,EX-小时不识月,5,男,懂王是在学希特勒以为别人都是张伯伦陪他玩绥靖吗？,2025-04-07 09:14:21,0,0,灯红酒绿的海洋里，善意如萤火般难寻……,安徽,否,https://i2.hdslb.com/bfs/face/98173065a7acb43f4c9adae23dcf501fa4ef703b.jpg
0,258928260625,26336155,_一样的夏天,5,保密,天呐，看看今天全世界的股指啊！,2025-04-07 09:13:38,0,0,,浙江,否,https://i1.hdslb.com/bfs/face/1db9a80bc2f4483129861312b428ab0d20d3d28c.jpg
0,258928243825,3493289942583965,尤呆迪,5,保密,特朗普实施对等关税，赌你们的枪里没有子弹？,2025-04-07 09:12:57,0,0,,北京,否,https://i2.hdslb.com/bfs/face/0afb56b354652482d4afa285060f4014d548716e.jpg
0,258928142273,142252577,圣代榴莲味,5,保密,他没上台前看看国内多少川普粉不带脑子为他喊口号[笑哭],2025-04-07 09:12:56,0,0,,广东,否,https://i2.hdslb.com/bfs/face/bfdb82cbcf893057d175a76a1052d2c87b5c2211.jpg
0,259781800096,39214,阿莫西林人参,6,保密,[吃瓜]就只有我懂川宝。,2025-04-07 09:11:48,0,0,天上天下，唯我独尊,广东,是,https://i1.hdslb.com/bfs/face/efb2d8e14880bbf1a39790864a87f2c4b0921223.jpg
0,258928001585,173005454,菁英战斗岳,6,男,确实nb，100天的时间里有魄力干出这么多的事。,2025-04-07 09:09:30,0,4,Boris is here.,北京,是,https://i2.hdslb.com/bfs/face/1f129245d15faadc0bc590a26c9a525a8db87e7d.jpg
0,258927899649,319773691,吃我咸鱼轨道炮,5,保密,大家买家电了吗？国产家电有国家补贴[doge]，这个是前几年没有的。没办法我只能选择美的，海尔了[doge],2025-04-07 09:08:56,0,0,,云南,是,https://i1.hdslb.com/bfs/face/0aa03e423dee9a0fbbb55dc16346af693d14330f.jpg
0,259781590256,454845016,豆哥和普弟,5,保密,我有个问题啊，我们对等加税，是不是我们买到的东西价格也要涨了？,2025-04-07 09:08:46,共 360 条回复,327,,四川,否,http://i1.hdslb.com/bfs/face/3814666024bf52c2d7b6015a052c9b59d488986e.jpg
259781590256,258930847521,1462958081,修改昵称浪费6枚硬币,5,男,原产于美国的商品会涨，但是我们国内民众日常哪里会接触到这类美国商品,2025-04-07 09:50:21,0,401,成份哥，你M4了,安徽,否,https://i2.hdslb.com/bfs/face/bcd3a3712c4e4c8abd28b4e3c05eb160a17ea0ed.jpg
259781590256,259795583648,251581912,不用98k的男人,6,保密,基本没影响,2025-04-07 12:03:30,0,91,,广东,否,https://i1.hdslb.com/bfs/face/4c0ca8c9415e308b593750240b8635c2728e56a5.jpg
259781590256,258942378577,76849581,江渚秋月,5,男,你要是硬要买美国转基因玉米或者页岩油，那确实要涨价,2025-04-07 12:16:03,0,227,低配INTJ 冰山寡王 肌肉哥布林 阅读 健身 知识系统 长期主义,海南,否,https://i0.hdslb.com/bfs/face/f5f4e3cfe3dc489175a55eed00c08b74005bc39f.jpg
258930847521,258943238817,188945476,水中追风,5,男,回复 @修改昵称浪费6枚硬币 :可乐会涨吗？我现在每天一瓶[笑哭],2025-04-07 12:26:23,0,7,,湖北,否,http://i1.hdslb.com/bfs/face/5b7e614b55814bc997039b808194bab1882931ea.jpg
258943238817,258943869921,11476969,仙鱼鲜鱼咸,6,保密,回复 @水中追风 :不会，可乐全国产,2025-04-07 12:34:03,0,135,随缘直播，喜欢玩各种联机游戏,广东,否,http://i1.hdslb.com/bfs/face/d0712b74a118efbc4fe8524b0a6f346a7a39f863.jpg
259781590256,258943807105,1442645186,万万想吃二宝,5,女,比如，一个商品10块，加关税之后国产的10块，进口的涨到13块，那么买国产的就好。关税就是保护自家制造业的，谁没国产谁难受,2025-04-07 12:34:07,0,234,落井下石第一名。,广东,是,https://i2.hdslb.com/bfs/face/41ba4668e12df20f8070b68cea117a13e0b99f9c.jpg
258943238817,258943820465,1713397,御守儿,6,女,回复 @水中追风 : 加征目标是原产美国的商品，可乐属于是本土化生产的没影响,2025-04-07 12:34:40,0,53,我和咸鱼王谈笑风生,黑龙江,否,https://i1.hdslb.com/bfs/face/983b34195f463b5ac15af034bc4efd7cb06290a8.jpg
259781590256,259798847584,1948785706,狗狗币代言人,5,男,就问你一句，你生活中的哪样物品现在是美国本土生产的,2025-04-07 12:42:56,0,125,永远秉持客观，公正，理性看待事物,北京,否,https://i1.hdslb.com/bfs/face/d994266ded633fdfa01a17dcdc64dcbfc36c77b6.jpg
259781590256,259799784896,25761209,邱邱酱-,5,保密,我们外贸业影响很大,2025-04-07 12:53:20,0,39,,广东,是,https://i2.hdslb.com/bfs/face/e8a54b36100748e20f3e600fd9283a2381fb6b7c.jpg
259781590256,259799918368,10099516,我才是空格君,5,保密,不是买的东西贵了 而是我们更难赚他们的钱了，我们是顺差国 意思是我们总体来说是在赚他们的刀乐[笑哭],2025-04-07 12:55:35,0,72,,河北,否,http://i1.hdslb.com/bfs/face/7e72c58637ff26df68fb30939de078d2bbbfcdbe.jpg
259781590256,258946388225,9504562,甜心兰素子,5,保密,进口的东西有影响,2025-04-07 13:06:52,0,0,,广东,否,https://i1.hdslb.com/bfs/face/eb4212e87d155b076a4121e56eda03a1f68ab78c.jpg
258943820465,258946511649,9504562,甜心兰素子,5,保密,回复 @御守儿 :原浆是进口的,2025-04-07 13:07:17,0,2,,广东,否,https://i1.hdslb.com/bfs/face/eb4212e87d155b076a4121e56eda03a1f68ab78c.jpg
259781590256,258947222705,72073262,平平没棋,5,女,我们的贸易会受影响,2025-04-07 13:15:33,0,0,,辽宁,否,https://i2.hdslb.com/bfs/face/7eafac3560e829ed1c14902acde87dd0d56c8516.jpg
258943238817,259802253552,159613136,淡定的Z博士,6,保密,回复 @水中追风 :每天一瓶不要身体了？多喝白开水吧[笑哭],2025-04-07 13:22:27,0,23,gogogo,重庆,否,http://i2.hdslb.com/bfs/face/ca3a562ea59786c02f9b6be1767716a4ceb2963f.jpg
258943238817,259806422784,20449935,yoshikifan,6,保密,回复 @水中追风 :就算不加 也不能每天一瓶啊 [笑哭] 别的不知道 可乐每天一瓶 简直找病,2025-04-07 14:11:13,0,31,,北京,是,https://i0.hdslb.com/bfs/face/8855e0047d1b60900cfec2702e3f510c67529bae.jpg
