上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
259512809665,259524625825,52185075,微风带糖,5,男,核武器不能出售出去哦，不然大家都会玩完的 听说过核捆绑吗，就是如果我国被投放了核武器又不知道是谁投放的，我国就会朝所有拥有核武器的国家投放核武器，后果很严重的哦,2025-04-14 22:37:15,0,0,,湖南,否,https://i0.hdslb.com/bfs/face/5f1790fd5baf04ea48659ab7a8c8156d69d102cb.jpg
259512809665,260406805584,645954015,龙大韭菜,5,保密,你不适合当领导,2025-04-15 00:44:31,0,1,,湖南,是,https://i0.hdslb.com/bfs/face/d2da1600fb38fdbaff2d07b4af8e4e344d003f47.jpg
259512809665,259533105761,489936150,秋溪栖哲,6,男,你把武器卖出去？,2025-04-15 02:21:47,0,0,,河北,否,https://i0.hdslb.com/bfs/face/c591017164ca36753c6b7a3e59865749379e13d0.jpg
259512809665,260413835472,402571304,吃包子吐馅,5,保密,你以为中东是你小弟吗？中东是那种拿着刀子乱捅的疯子，然后你因为和竞争对手吵架给疯子一个火箭筒？,2025-04-15 03:01:59,0,2,,陕西,是,https://i2.hdslb.com/bfs/face/7187be5ca3a1a09c9f5995c0d53b3ccdc05555ec.jpg
259512809665,259543187825,359078578,摆烂魔女伊蕾娜,6,男,神人,2025-04-15 04:56:24,0,0,杀杀杀杀杀杀杀杀杀杀杀杀杀杀杀杀杀杀杀杀杀,广东,是,https://i1.hdslb.com/bfs/face/bd96f15295f1695a07e63397a8b27c5cb68d0b07.jpg
259512809665,260564071520,1458848437,傻妞也要折磨,5,保密,你那个办法要输到裤衩子都不剩才会用。。哪有赢家掀桌子的[笑哭][笑哭],2025-04-17 00:39:45,0,0,,湖南,否,https://i1.hdslb.com/bfs/face/f521e80d4d96ef03fe4d7d4545ab209adb8e6464.jpg
0,260390284064,1737591416,bili_1737591416,4,保密,关我屁事，在怎么样能弄到我深山老林？,2025-04-14 15:29:14,共 2 条回复,4,,广东,否,https://i2.hdslb.com/bfs/face/cd4a9363c4e465976c7d84206b77bf99d20a56d7.jpg
260390284064,259534119793,416544365,长歌追梦,5,保密,停工的停工做生意的都没几个天天赚到钱[OK]喜不喜欢这几年经济形势,2025-04-15 02:40:00,0,0,,湖南,否,https://i2.hdslb.com/bfs/face/52ea561c2df176c84a3a5964b6d59ff0b5bc4416.jpg
260390284064,260563747392,66912106,六星守法市民,6,保密,沿海的对外贸这一块的感觉应该更深吧,2025-04-17 00:34:47,0,0,,北京,是,https://i1.hdslb.com/bfs/face/13b1a9beff73381373d9e27d66cae074723eb2a1.jpg
0,260390143632,134853010,柠檬沙鲨,5,女,网友总结的川普上位后做的事及后续[doge],2025-04-14 15:28:11,共 10 条回复,152,这白开水怎么没味啊,河南,否,https://i1.hdslb.com/bfs/face/1256ce0326af441bf5b93b3766185d26a24c730e.jpg
260390143632,259526279681,396890083,猫猫夜猫猫,6,女,他这次上位真的不是在报复🇺🇸吗？[呆],2025-04-14 23:43:54,0,57,,江苏,是,https://i1.hdslb.com/bfs/face/678dec9af325e3dd821ff8296bc63b68aa1aa63d.jpg
259526279681,259526442369,1358782985,星辰之雨QVA,5,保密,回复 @猫猫夜猫猫 :所以一个是拜振华，一个是川建国。,2025-04-14 23:49:50,0,28,,山东,否,https://i2.hdslb.com/bfs/face/54324e9dda1b21ff19045dcf0e7639989e37e57e.jpg
260390143632,259526058321,3493119542691990,此圣无奇,4,保密,无事发生[doge],2025-04-14 23:52:18,0,8,,上海,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
260390143632,259528410401,353201484,曾伯爵,6,保密,哈哈哈哈哈哈，能干就干，不能干就装没事,2025-04-15 00:42:35,0,15,,浙江,否,https://i0.hdslb.com/bfs/face/7e72c58637ff26df68fb30939de078d2bbbfcdbe.jpg
260390143632,259528771617,6350379,吃炒饭的黄小柯,6,男,说白了基本啥都没干呗[doge],2025-04-15 00:51:35,0,11,(๑• . •๑),河北,是,https://i0.hdslb.com/bfs/face/d07d4c951eed9bffbfad9e01c66efe71cedb319a.jpg
260390143632,259528875217,272371078,秋水无机盐,5,保密,看完之后，假装无事发生,2025-04-15 00:55:14,0,13,,广西,否,https://i1.hdslb.com/bfs/face/c3db127a9b049fe33f499f81acfa242b81273034.jpg
260390143632,259599287169,288181772,聂小倩的哥哥,6,男,虽然特朗婆制定很多国策，但是很多州长不吊他，因为美国属于联邦制，很多洲都是自制的。,2025-04-15 23:45:27,0,1,来都来了，留下你的足迹吧！,北京,是,https://i2.hdslb.com/bfs/face/1fecb8c90de635a07b911198d66956b3d5e38b78.jpg
260390143632,260483752928,395134034,以德怼人,5,男,感觉特朗普没有那种政治上的手段！,2025-04-16 00:53:06,0,0,https://www.bilibili.com/video/BV11E411S74z/,浙江,否,https://i2.hdslb.com/bfs/face/3b547aee1a08b46f67078e0e04d2335fecb637d5.jpg
260390143632,260490098304,627314833,农夫西米露,5,保密,[doge]工作要留痕迹，要有动作，至于最后结果还有待商讨完善。,2025-04-16 02:50:13,0,0,,广东,是,https://i1.hdslb.com/bfs/face/ff0c3b3594c986792f9d05504941b1b111afc076.jpg
260390143632,260575141872,286986325,执笔妙词话,5,保密,"川普肯定是（Yes, Prime Minister）的忠实观众！[喜极而泣]",2025-04-17 04:00:27,0,0,你瞧这些白云聚了又散，散了又聚，人生离合，亦复如斯,上海,否,https://i1.hdslb.com/bfs/face/7b6756b33b5cfb3d4d1e7c271a0d345bd477b6f1.jpg
0,259512192897,445914578,哇哇哇哇是悟空,5,保密,收到消息就上美团膨胀神券了，那时候我就知道，啥事没有！[抠鼻],2025-04-14 15:22:31,0,1,,广东,否,https://i2.hdslb.com/bfs/face/f81a8c8ad722db156f8fb7f5e84c8e21e0b434fe.jpg
0,260389348608,385185325,刷礼物的滚出直播间,5,保密,关我啥事,2025-04-14 15:18:24,0,0,,广东,否,https://i1.hdslb.com/bfs/face/35c98603eda00fb1664319c56337e5d48f9b53cf.jpg
0,260389337136,546245735,理科类腊八节快,4,保密,100%的关税是不是货物卖100，关税就收100？？？,2025-04-14 15:17:57,共 1 条回复,1,,新疆,否,https://i2.hdslb.com/bfs/face/c5213868c8af1f5b247412987bf3aebea386d342.jpg
260389337136,259512555889,430420174,粤梦,5,保密,大体可以这么理解,2025-04-14 15:28:21,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,260388878272,1021891532,鲲牌小表弟,5,保密,你用ai当信息来源，不得不质疑你视频信息是否正确还有up你是真的懒,2025-04-14 15:12:51,0,2,关注我互粉,广东,否,https://i2.hdslb.com/bfs/face/b4b2cc02f177d665424c82341e14636da577a8ed.jpg
0,259511449569,516158950,蜗牛骑着小猪跑,5,保密,巴菲特在白宫股神面前就像个稚嫩的新手,2025-04-14 15:12:17,0,23,,河南,否,http://i1.hdslb.com/bfs/face/2075989161cd05687bbefeaf2cf7b750c337349d.jpg
0,260388842352,95046032,すみれの永恆花園,6,保密,我个人感觉就是他们手握巨大需求量，我们是供货方，但是现在人家要求供货价格更低，不知道是不是这个意思[笑哭],2025-04-14 15:11:29,共 2 条回复,0,,新疆,是,https://i2.hdslb.com/bfs/face/9364b2614c508ea18669d128ca3f141cf709e876.webp
260388842352,260485910208,5190621,杀鸡真好玩,4,保密,不是，人家是压根不要你的货,2025-04-16 01:37:37,0,0,galgame糕手交流群，欢迎喜欢玩gal的找同好和支援哦，1003129214,山西,否,https://i0.hdslb.com/bfs/face/88cda96c02cac43b5ba848c6e3c53ce966b5a51e.jpg
260388842352,260486012992,5190621,杀鸡真好玩,4,保密,想给自己国内创造需求让自己国内生产，解决国内的就业问题也减少了美元的流出,2025-04-16 01:38:32,0,0,galgame糕手交流群，欢迎喜欢玩gal的找同好和支援哦，1003129214,山西,否,https://i0.hdslb.com/bfs/face/88cda96c02cac43b5ba848c6e3c53ce966b5a51e.jpg
0,259511118817,1683546891,椰汁西米糕-,5,保密,就是当年贸易战打输了，又让他觉得行了,2025-04-14 15:11:16,0,5,,浙江,否,https://i0.hdslb.com/bfs/face/bd656f37db3d2427c0b74b2ba72b7c4c35081ffc.png
0,259510882305,171941073,禾丰水,6,男,打起来打起来,2025-04-14 15:06:14,0,0,,广西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
0,260388040640,31124225,生姜暖胃,6,保密,很多人说，打贸易战，打底十年 我觉得太高看美国了，下届总统啥策略可不好说,2025-04-14 15:02:35,0,0,,黑龙江,否,http://i2.hdslb.com/bfs/face/e398795a187960fd2390da807d109acc953fa4a2.jpg
0,259510010001,578157691,魔界大圣无情,5,男,以后多了一个成语 商人误国 懂王就是商人,2025-04-14 14:55:20,0,0,现在的我已死，我要换新身份王者归来 收割财富把失去尊严和尊重抢回来让那些人给我俯首称臣 要把他们戏耍于股掌之间让他变成蝼蚁任我鱼肉,湖北,是,https://i1.hdslb.com/bfs/face/5257beead9c78fe4026bc3a23211e53bb6f5a6c1.jpg
0,259509911089,404577078,广业炀灵,5,男,不破不立，美国作为最发达的国家，已经有了更好的货币体系计划了，换体系的事由特朗普第一个操刀罢了,2025-04-14 14:54:38,0,0,此时相望不相闻，愿逐月华流照君，guangyeyangling联系,河南,否,https://i0.hdslb.com/bfs/face/b39a681c9fe08b19a1bb4e8a12e53b5af9bfb992.jpg
0,259509880209,578157691,魔界大圣无情,5,男,我用天工AI免费好用,2025-04-14 14:53:31,0,0,现在的我已死，我要换新身份王者归来 收割财富把失去尊严和尊重抢回来让那些人给我俯首称臣 要把他们戏耍于股掌之间让他变成蝼蚁任我鱼肉,湖北,是,https://i1.hdslb.com/bfs/face/5257beead9c78fe4026bc3a23211e53bb6f5a6c1.jpg
0,260387176608,693487313,荼瓜,5,保密,😶,2025-04-14 14:51:12,0,0,忠诚于党，忠诚于人民,江苏,是,https://i2.hdslb.com/bfs/face/1bb10e5397686219d8978070f613e6e4abcdf268.jpg
0,260386657248,97533602,B站游客01,5,男,是不是蒲氏家族又开始作妖了,2025-04-14 14:44:56,0,0,,河南,是,https://i2.hdslb.com/bfs/face/591b828c4df51b6fb0e91455df73dd6c466d10c3.jpg
0,259509134849,418192367,大写的心疼,6,保密,这个世界上发明出来没有被淘汰的东西 早晚有一天终究是会用上的 我说得就是那样东西 唉[大哭],2025-04-14 14:44:00,0,0,,江苏,否,http://i2.hdslb.com/bfs/face/a67bc395bab6d5af623a4c95c03e55c4dfb672b3.jpg
0,259508882657,484464360,此仙非狐,5,保密,为了拿税收的钱去给老鼠做变性手术,2025-04-14 14:40:48,0,0,活着,广东,否,https://i0.hdslb.com/bfs/face/4fd3a67b7afb6cb5aa8465bcc10677a675b233bf.jpg
0,259508714673,137324487,灼恒殇,6,保密,没有区别，川普就是最大限度关税，最长时间关税，制造业回流就是得持续不断的压力，当然要是能敲中国竹竿制造业晚点回流也不是不可以[doge_金箍],2025-04-14 14:40:32,0,0,荣耀正义,四川,否,http://i0.hdslb.com/bfs/face/c04b410c88ea595216448c2d0766c1e6e5ce0e3b.jpg
0,259508573137,3546672204352178,我是Thursday,5,保密,加拿大：,2025-04-14 14:38:05,0,1,,福建,是,https://i2.hdslb.com/bfs/face/a61a22049d4aa8d9c4cd1e66f71d3132109d34d1.jpg
0,260386013120,513279403,_发火花大火,5,保密,为什么特朗普要全世界炒他的币？,2025-04-14 14:38:02,共 71 条回复,1724,,浙江,是,https://i1.hdslb.com/bfs/face/bbf65d379edab7edfd4b9e159faaaf7baca51a1b.jpg
260386013120,260387047840,505977521,野风入夜_,5,保密,[笑哭][笑哭][笑哭],2025-04-14 14:49:30,0,18,,福建,否,https://i2.hdslb.com/bfs/face/61c70eaa98cddc69c10625506ddfc361e17cad17.jpg
260386013120,259509617089,1040949395,jjh2031032,5,保密,6,2025-04-14 14:49:50,0,6,,甘肃,否,https://i2.hdslb.com/bfs/face/7b4bcef60bdd7ed29866afdda438c32796f376e9.jpg
260386013120,260387257056,37740726,不知名网友景某,6,保密,要吸筹,2025-04-14 14:53:22,0,15,,北京,是,https://i0.hdslb.com/bfs/face/263ac580c9e9d770d88cb9b2eb6e891c682fb5b3.jpg
260386013120,260387681776,393913303,银光丶白狐,5,男,诶呀[笑哭],2025-04-14 14:56:53,0,3,,吉林,是,http://i1.hdslb.com/bfs/face/81629fbddd2ffc818f874288c42bb3209d230734.jpg
260386013120,259511771409,3546688457280282,西林栩桐,3,保密,好像有哪里布兑[藏狐],2025-04-14 15:17:48,0,217,,河南,是,https://i0.hdslb.com/bfs/face/0c615d319e06e17422f6ce1100c11f514159abbc.jpg
260386013120,260389628160,526170232,维文刚睡醒,5,男,花火本人来了[笑哭],2025-04-14 15:20:01,0,133,Something for nothing.,辽宁,是,https://i1.hdslb.com/bfs/face/486b863b52112ba99fa74d096de0a61d0f41e420.jpg
260386013120,259512442865,231881194,鹿哥为尊,6,保密,因为还有债，一大堆的债,2025-04-14 15:26:02,0,21,世界就是个巨大的金字塔。,吉林,否,https://i1.hdslb.com/bfs/face/e0931f54c31606811a93c2fe7abfba809ace6496.jpg
260386013120,260391145232,438054033,怠惰な微熱,6,保密,@森佇,2025-04-14 15:39:57,0,1,我很坏很邪恶,河南,否,https://i0.hdslb.com/bfs/face/9bc50d4cb11a05bde4006dcf184a0ad26c5416a4.jpg
260386013120,259513530241,6366164,咕咕的雪璐,6,男,对的,2025-04-14 15:40:04,0,0,,陕西,是,https://i2.hdslb.com/bfs/face/38d1c9840dd17f092e50cce90647fa02edfecd2e.jpg
260386013120,259513643137,47732754,鱼拍,6,男,狠狠地炒[笑哭],2025-04-14 15:42:13,0,21,,江苏,否,https://i0.hdslb.com/bfs/face/a1dd1bac6c4805ff034d4516e2dea9bff84f1b85.jpg
260386013120,259513899969,3461571325987353,苏辰sc123,3,保密,@苏辰sc123,2025-04-14 15:46:08,0,1,,安徽,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
260386013120,260391918208,1160402732,空白网名-,4,保密,@我递归归,2025-04-14 15:50:58,0,1,,江西,否,https://i2.hdslb.com/bfs/face/bdda531a646c67a3174d6391c23d2e96af09c759.jpg
260386013120,259514347665,288357095,KARMINNG,5,保密,想要了,2025-04-14 15:51:29,0,1,这个人不是很神秘，什么都没写只是因为懒,日本,否,https://i2.hdslb.com/bfs/face/b144f6fcfd38c364ddf30142c5eefe6de994692d.webp
260386013120,259514528657,398600170,道木童,5,保密,因为他还是个宝宝，迫切需要各国给他的爱[doge_金箍],2025-04-14 15:53:12,0,9,,云南,是,https://i1.hdslb.com/bfs/face/9c7af36167cf7e0713ca9331f5412155808bf60e.webp
260386013120,260392854752,407777512,噼哩啪啦特约评论员,6,女,😨,2025-04-14 16:02:27,0,1,天行健 君子以自强不息 地势坤 君子以厚德载物,山东,否,https://i1.hdslb.com/bfs/face/73ee1ad4086e33cdaec2eb50f42368d61500afc6.jpg
260386013120,260393601904,66945731,青夜冥与荆棘,6,保密,川普笑传之炒炒币[笑哭][笑哭],2025-04-14 16:12:03,0,17,,江苏,是,https://i2.hdslb.com/bfs/face/c3774db6df926e41d4dc041086e8f9ba2c3d9c8a.jpg
260386013120,259516847569,33784563,喵喵喵喵可爱喵,5,保密,币都受不了了[大哭]（悲,2025-04-14 16:28:36,0,2,再关注我扣你眼珠子，说多少次了别关注我？,辽宁,否,https://i0.hdslb.com/bfs/face/a1f5bd60d22a0c3ba50a94be12843e58cf2ac1d5.jpg
260386013120,260397411552,1467429645,第四耀,5,保密,@龍毅泽,2025-04-14 17:25:03,0,1,未开先败之蕊，昨日重现之境,四川,否,https://i0.hdslb.com/bfs/face/9a6a657c590490205946b86b9560e270b796abec.jpg
260386013120,259521854481,42098099,猫咪の幻想,6,男,不是戈门[喜极而泣],2025-04-14 18:44:54,0,7,就算如此，也要留在b站啊，毕竟是我们的青春！——致我那多年无联系且带我入站的好友猫耳蕾米莉亚。,湖北,否,https://i2.hdslb.com/bfs/face/5ea4ce52833ea5221f30db4a05e5cfa901c59993.jpg
260386013120,260401779200,137326424,北方小企鹅,5,保密,因为他欠炒,2025-04-14 21:00:39,0,9,,江西,否,https://i2.hdslb.com/bfs/face/8951b2bfba57b6728239de52eb1e7b3cb9eef74e.jpg
260386013120,260403412640,2119499421,开心的黄色米饭,5,保密,合影[笑哭],2025-04-14 23:06:43,0,1,你好，很高兴认识你。,北京,否,https://i0.hdslb.com/bfs/face/35d357a02b06b13c7146c9c4372c19e0f32daf27.jpg
260386013120,259525378753,510141881,给鼠爷坐过的三秃子,5,保密,6,2025-04-14 23:08:23,0,0,,英国,否,https://i2.hdslb.com/bfs/face/3fe74c3865c51d9b72658a2f33ff4ebeb65beb80.jpg
260386013120,259525245489,510141881,给鼠爷坐过的三秃子,5,保密,笑死我了哈哈哈哈哈哈哈哈哈[笑哭],2025-04-14 23:09:09,0,0,,英国,否,https://i2.hdslb.com/bfs/face/3fe74c3865c51d9b72658a2f33ff4ebeb65beb80.jpg
259511771409,260403842096,437691815,想睡猫窝,6,男,回复 @西林栩桐 :奥对的对的[藏狐],2025-04-14 23:18:38,0,1,喔:-O,黑龙江,是,https://i2.hdslb.com/bfs/face/5fb0c86c85a4be68bbb6703cc08eb37a93ac4928.jpg
260386013120,259525636417,295223970,TAK0N,6,男,因为他是金发傲娇,2025-04-14 23:18:49,0,2,[保密填涂],重庆,否,https://i0.hdslb.com/bfs/face/0a02e179097c005ef7e264b2fd54f08c9781d829.jpg
260386013120,259525644225,505386051,风抚春水面,5,保密,天才,2025-04-14 23:19:28,0,0,,山东,是,https://i0.hdslb.com/bfs/face/2677d6772b5f6a414bfdd01036223b672492c5a7.jpg
260386013120,260404823952,426766403,灵聆鳞,4,保密,阿哈本人来了[惊讶],2025-04-14 23:55:01,0,2,ⓘ 该账号封禁中,安徽,否,https://i2.hdslb.com/bfs/face/a204ac527500e8255ffc4530af39bfdb84745602.jpg
260386013120,259526751489,385493778,马小芳有个葫芦,5,保密,因为他烧,2025-04-14 23:59:53,0,3,看看无所谓，查户口我嫩die。,河南,否,https://i0.hdslb.com/bfs/face/82c178d003347e9d8008144d79ede5b979075406.jpg
260386013120,260405534928,472471325,tn永远ds,4,保密,绷不住了[笑哭],2025-04-15 00:15:00,0,0,,辽宁,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
260386013120,259528500609,309231390,昵称违规3298564,5,保密,怎么感觉你这话不对劲啊,2025-04-15 00:45:44,0,0,,广西,是,https://i0.hdslb.com/bfs/face/0a55c2b5bd078939788b72dd2986a9aca0956d73.jpg
260386013120,259528471617,54031588,沐楠暖阳,6,保密,人家是按着你的头去炒吗？,2025-04-15 00:46:04,0,1,,山西,否,https://i1.hdslb.com/bfs/face/208bf7c34c1d0f4cab7c74732a400dd800b6552a.jpg
260386013120,260407136688,358806361,捡垃圾の小浣熊,5,保密,那很享受了,2025-04-15 00:53:05,0,2,？,江苏,是,https://i1.hdslb.com/bfs/face/dc0ae2e56c222254b20be32303ed3ab5381a2c94.jpg
260386013120,259528894017,508124160,竞技模,5,男,这太欢愉了,2025-04-15 00:53:52,0,1,"成分略微复杂，欢迎指教，但请私聊
（博士，灰鸦指挥，车长，开拓者，履刑者，偶尔回舰探望一下）本人厨技极其强悍（指操作下饭），勿喷",山东,是,https://i0.hdslb.com/bfs/face/a6b7ccf4aebc4448c6100027343a25abb09aeec5.jpg
260386013120,260407893952,493606940,瑞幸不加冰谢谢,5,保密,合影,2025-04-15 01:09:33,0,1,努力了这么久终于考上了抑郁证！！✌,四川,是,https://i2.hdslb.com/bfs/face/48ab50f3ae3e79bf4511a878e0093f986aff75b5.jpg
260386013120,260407961008,3493265514957621,云羊大寨主,4,男,我看的第一眼竟然还试图解释一下为什么。。。。。。,2025-04-15 01:13:07,0,1,山前山后皆有路，有风无风各自由。,内蒙古,否,https://i0.hdslb.com/bfs/face/cfca20de66ccf97bbf93f224c54f72aa7d433e24.jpg
260386013120,260408238832,472170244,好琪怪-,5,保密,我是农民，这是甜菜！,2025-04-15 01:18:12,0,0,,广东,是,https://i1.hdslb.com/bfs/face/412aafd40df8d3f89edb83847581027cdadefb86.jpg
260386013120,259530032097,85815868,河蟹ssr,6,保密,他想让美元下跌还能收更多的关税，下跌的结果有好有坏。我们普通人看不懂，网络的东西看看就好。,2025-04-15 01:20:19,0,0,,贵州,是,http://i1.hdslb.com/bfs/face/93e28f0ba63b77097a609d798b2f8272f36c7536.jpg
260386013120,259531404865,407408097,-哲学的疯子-,5,保密,因为他是出来卖的,2025-04-15 01:50:51,0,1,吼吼!我在这里超开心的!,四川,是,https://i0.hdslb.com/bfs/face/9158502b1a7242f57906c068cc6e86ae26b797e7.jpg
260386013120,260409989248,464704,月落雪,5,保密,别说了，昨晚刚看了一个图， 一个顶着川普脑袋的假jb[辣眼睛],2025-04-15 01:52:21,0,0,一个普通人，学无止境，尝试理解不懂的。个人言论如果有误，欢迎大佬指正，上来就喷拉黑。,四川,否,https://i1.hdslb.com/bfs/face/f44a91879c73f9a98d0addb986abdce212ecba02.jpg
260386013120,260410299264,691228606,我是女的别来麦片了,5,女,还有抹布文学[doge],2025-04-15 01:57:26,0,0,永远跟党走，迈向新辉煌。,浙江,是,https://i1.hdslb.com/bfs/face/c194a1a1db7558b6b72535d2201bbaebd2b16fed.jpg
260386013120,259532925297,182356489,日明风懒,6,男,因为他税多,2025-04-15 02:19:26,0,3,上海就是浦东，浦东就是上海,浙江,是,https://i1.hdslb.com/bfs/face/a6a4ca90bdf91baee3a55b5f4b501f96abcb38cb.jpg
260386013120,260412640128,108315030,灭魂劫诸忍分身鬼斩,5,保密,[呆],2025-04-15 02:38:51,0,0,,陕西,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
260386013120,260414702304,43200802,kaonennianga,5,保密,避税给他炒出来,2025-04-15 03:15:02,0,0,...,浙江,否,https://i1.hdslb.com/bfs/face/44d8fb7228db854ae0120ff28f2bec5342f77d00.jpg
260386013120,260419416320,522049506,烧鸡味的锅巴,5,保密,@我嘞个大sao纲,2025-04-15 04:22:10,0,1,,湖北,否,https://i0.hdslb.com/bfs/face/22f1c78d701897b7b8133ecb4c7f741f9cebad29.jpg
260386013120,259541477345,1280499580,舰长大人爱黑希,5,男,因为他比花大火还欠炒,2025-04-15 04:34:34,0,0,,浙江,否,https://i1.hdslb.com/bfs/face/d5387b40b49bdc45a89c735b14017b23264cfca3.jpg
260386013120,260422240768,27600714,鸭鸭喜欢睡大觉,6,保密,天赋型选手,2025-04-15 04:54:48,0,0,,四川,否,https://i0.hdslb.com/bfs/face/69a62cdc49d5d7b3c64a1e3eb03a4fc03f0d5921.jpg
260386013120,259543936481,1535713469,春江--鸭先知,5,保密,啊，也。。也有我的份吗[热],2025-04-15 05:05:06,0,0,嘻嘻,山东,否,https://i2.hdslb.com/bfs/face/cda1de7a1c9763154fc764a0b52e4fcde95d9cc1.jpg
260386013120,259544384049,98087698,可爱萌萌哒喲,5,保密,因为想要了,2025-04-15 05:14:03,0,0,所坐之罪，莫须有无,山东,否,https://i1.hdslb.com/bfs/face/0b0ad654745ddf192c10722a5c338d31abb1f87a.jpg
260386013120,259544680257,438086683,PearlBlack_,5,女,@杉江一 天赋选手,2025-04-15 05:17:18,0,0,imagination is the only weapon in the war against reality ✨,江苏,否,https://i1.hdslb.com/bfs/face/8f4a003f761e7aff1a6e2618393974d867f9bb31.jpg
260386013120,259545359201,36125090,金枪小宇哥,6,保密,因为特朗普不希望别人对他硬肛,2025-04-15 05:28:54,0,0,,广西,否,https://i2.hdslb.com/bfs/face/89cd57113cd339470274a63bdf661d0194b76e8a.jpg
260386013120,260426546064,2116756538,游屐,5,保密,每看到一次这种评论，我都得打开一次网站[笑哭],2025-04-15 06:04:47,0,0,,广东,否,https://i2.hdslb.com/bfs/face/9e85bd74797f9250d7a338b9bf82fa117d51368f.jpg
260386013120,260428462976,1111498421,别忘了右上角,5,保密,无处不在的钩子,2025-04-15 06:39:35,0,0,,陕西,否,https://i2.hdslb.com/bfs/face/e95a14d998d87beaf563ebc675d7065559e8ba81.jpg
260386013120,259555828817,8605866,两叶大扁舟,6,保密,爱炒[给心心],2025-04-15 08:52:00,0,0,吓死我了,贵州,是,https://i0.hdslb.com/bfs/face/62bf7d8660c8dc560477fae9f4c23bcf48409f58.jpg
260386013120,259557048721,1522280378,-黑川护士,5,男,特朗普笑传之炒炒币,2025-04-15 09:11:36,0,0,腹黑为特点，看不顺眼你就开口骂,重庆,否,https://i2.hdslb.com/bfs/face/1fb02e028eeaefa14c607f8c746cd5c667924819.jpg
260386013120,260438547024,244090531,MagicCat_exe,6,男,因为他觉得税太少了，多炒炒币，能让税多一些,2025-04-15 09:40:07,0,0,我喂自己袋盐(づ ●─● )づ,广东,否,https://i1.hdslb.com/bfs/face/f15b682820d2af02039937cb7cbd3f7846f607df.jpg
260386013120,260444165728,399583120,锦依卫-昇,6,男,因为金发都是傲娇[古色花香洛天依_装傻][古色花香洛天依_装傻],2025-04-15 10:51:59,0,0,知福福常在，随缘缘自来,广东,是,https://i1.hdslb.com/bfs/face/0af338f1aff7381f973b934cc20273a2b188ce7c.jpg
260386013120,259564236513,1514476277,微风牵起流云坠,5,男,花火神力,2025-04-15 10:56:56,0,0,纸片人咋了，我是大煞笔来的,广东,否,https://i2.hdslb.com/bfs/face/d829ec527eabfb72ed78a9527e0b6173bdd8f3df.jpg
260386013120,259564741025,384536871,月屿连枝,6,女,因为他想要了[颂乐人偶_眯眼笑],2025-04-15 11:02:29,0,0,斯奈德不复活不改简介,吉林,是,https://i0.hdslb.com/bfs/face/e4b34f2deeae00ec1ca647028cd6980b88c8d6ac.jpg
260386013120,259564759361,1636627055,我是彩墨墨墨墨墨墨,5,男,想要直说,2025-04-15 11:03:06,0,0,墨,浙江,是,https://i2.hdslb.com/bfs/face/5ed3db73c5f65758822c7abba27d879f0391e997.jpg
260386013120,259566425569,396355782,还是太短了,5,男,布兑,2025-04-15 11:24:17,0,0,,安徽,否,https://i0.hdslb.com/bfs/face/d21da51a0c1dd6739b160451964c42bf28f82d3f.jpg
260386013120,259567770753,3493091331803554,点击进入直播间,4,保密,因为他美，圆[傲娇],2025-04-15 11:42:02,0,0,,四川,否,https://i1.hdslb.com/bfs/face/e0ddf44f7f90d656a9b8772432a7235a1bafac76.jpg
260386013120,259573330689,3546586151913764,bili_20592777389,4,保密,不愧是假面愚者[笑哭],2025-04-15 12:58:26,0,0,,四川,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
260386013120,259587313185,35770858,丁真の烟杆,6,男,川普，别名Faker，这下懂了吧？（）,2025-04-15 15:55:22,0,0,,广东,否,https://i1.hdslb.com/bfs/face/996aa0bc231c1b3d38270b68b78d11b2eac1b633.jpg
260386013120,260482172288,358841202,Naiveの若冰,6,女,不是）不愧是小花火[狂三_哒哒哒],2025-04-16 00:14:36,0,0,海棠铺绣，梨花飘雪,福建,否,https://i0.hdslb.com/bfs/face/95d5b20b5e9593526bb79702839126c3d09bda4c.jpg
260386013120,260482607968,179349404,元林砸,5,保密,啊啊啊啊啊啊啊,2025-04-16 00:27:50,0,0,芜湖,湖南,否,https://i2.hdslb.com/bfs/face/47c263cbbcc9b48be1939f5db0211cde415398e8.jpg
260386013120,260482874560,402973546,小不列颠大番茄,5,男,因为他的税很多,2025-04-16 00:33:40,0,1,浪到外婆桥,英国,是,https://i1.hdslb.com/bfs/face/c9fe135dddf1dedd87bcd8c3bf7044c5b4bb14bb.jpg
260386013120,260483558512,497730407,萩㚭嫣姬,5,男,什么虎狼之词,2025-04-16 00:50:10,0,0,,广东,是,https://i2.hdslb.com/bfs/face/6c269921dded7e3825d6d75c6ab373328ea0115a.jpg
