video_id,comment_type,parent_id,comment_id,author,text,published_at,like_count,minute,sentiment_label,sentiment_score
EaGNjgTt3co,comment,,UgzxJVQS5ydrCmXM9UV4AaABAg,@user-asdfasfdasdf,야이 무식한 놈아 그것도 못맞춰서 나라를 혼란에 빠트리냐!...............,2024-11-07 05:00:07+00:00,0,2024-11-07 05:00:00+00:00,짜증남,-0.9761838684382382
EaGNjgTt3co,comment,,UgyqK5DiJjg6ovK5wWJ4AaABAg,@james9261,나도 당연히.트람프가 이겔거라 생각했는데...  해리스가 상대가 될리가 없지.,2024-11-07 04:52:11+00:00,1,2024-11-07 04:52:00+00:00,짜증남,-0.8991944622888695
EaGNjgTt3co,comment,,UgyTHpB6Ip0am6FLeYl4AaABAg,@James-ff7gb,누가봐도 초박빙 아니였는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 왜 자꾸 초박빙이라고 했는지 노 이해,2024-11-07 04:50:03+00:00,1,2024-11-07 04:50:00+00:00,짜증남,-0.7026253399206326
EaGNjgTt3co,comment,,UgzlEdMwktIWhOhB9pF4AaABAg,@어야야-h2u,SBS 니놈들도 똑같아.,2024-11-07 04:28:09+00:00,1,2024-11-07 04:28:00+00:00,짜증남,-0.9815978193248156
EaGNjgTt3co,comment,,UgxhTYBFgEoqlraqXPp4AaABAg,@꾸루리-w3g,니네가 초박빙이라고 했지 우린 그렇게 생각 1도안함,2024-11-07 04:26:19+00:00,1,2024-11-07 04:26:00+00:00,짜증남,-0.9540033330558799
EaGNjgTt3co,comment,,Ugx8VTuhUZp6DbeK32R4AaABAg,@whatchoman,다음 우리나라 대선을 걱정해야합니다. 저 언론들이 다음 대선때 자기들 지지 후보는 긍정적 미화보도 반대후보는 악의적 편집보도로 바쁜 중도층 국민들 귀에 지속적으로 가스라이팅 보도를 쏟아내겠지요. 다행히 이번 미국대선을 통해 좌파언론들이 죄다 커밍아웃되고 거짓보도의 정체가 들켰으니 그나마 다행입니다.,2024-11-07 04:21:50+00:00,1,2024-11-07 04:21:00+00:00,짜증남,-0.8534578425809741
EaGNjgTt3co,comment,,UgzofIRmbDRoPtJn5JF4AaABAg,@Cresent999,한국언론들은 저널리스트 자격없지 ㅋ,2024-11-07 04:13:42+00:00,1,2024-11-07 04:13:00+00:00,짜증남,-0.9254352257878053
EaGNjgTt3co,comment,,UgxSVwFJpQbl63BZnRV4AaABAg,@nameno8735,"CNN, 와포, 뉴욕타임즈,  미국에서는 잘 알려진 친 민주당 좌파매체.  한국은 다 여기서만 배껴 기사를 만드니, 다 해리스가 이긴다고 하고,,  중도, 우파측 언론, 여론조사 기관도 좀 살펴보고, 기사 작성하길..",2024-11-07 04:13:35+00:00,2,2024-11-07 04:13:00+00:00,짜증남,-0.8741070742777083
EaGNjgTt3co,comment,,Ugyj6qm2UY7CI2wBPgx4AaABAg,@park2500,사기 공화국,2024-11-07 04:11:40+00:00,1,2024-11-07 04:11:00+00:00,짜증남,-0.9142575421952643
EaGNjgTt3co,comment,,UgwzoyPxqryEn4m6rrx4AaABAg,@달나라로-j2i,머야 언론 쓰레기네,2024-11-07 04:11:19+00:00,1,2024-11-07 04:11:00+00:00,짜증남,-0.9128226740460377
EaGNjgTt3co,comment,,Ugw6vuL_PvNlcH1WYsZ4AaABAg,@heavenstage,구라쳐놓고 말하는 꼬라지 봐라. 트럼프 처음 선거하니? 5:5면 트럼프 압승하는거 몰라서 그렇게 얘기했어?<br>여론조사보다 3%더 오르는거 이제 알았냐고? ㅋㅋ 꼴사나운놈들,2024-11-07 04:07:46+00:00,1,2024-11-07 04:07:00+00:00,짜증남,-0.9636632456851658
EaGNjgTt3co,comment,,Ugw4-eBec5FTP_g3l3J4AaABAg,@janekim5608,힐러리때는 힐러리를 꺽은게 맞지만 해리스는 꺽고 말고도 없었어요 독주한거죠,2024-11-07 04:04:33+00:00,3,2024-11-07 04:04:00+00:00,일상적인,-0.45233508576639
EaGNjgTt3co,comment,,UgyEc576Zx_aezDkOXR4AaABAg,@leopardan8960,애초에 코로나 이후로 미국 내수경제부터 곱창나서 바이든이 수습도 못하고 있던 상황이었는데 트럼프가 질 거라고 희망회로 돌리는 거 부터가 무식했다 ㅋㅋ,2024-11-07 04:02:26+00:00,1,2024-11-07 04:02:00+00:00,짜증남,-0.9083460300345905
EaGNjgTt3co,comment,,Ugw7LI8EJ0xC5Zz2w1l4AaABAg,@azj,언로ㆍ거짓 버리라ㆍ거짓이 보통부준 아님!!!,2024-11-07 03:56:02+00:00,3,2024-11-07 03:56:00+00:00,짜증남,-0.8923013347317464
EaGNjgTt3co,comment,,UgzF0pzUaVx0jA1Vl994AaABAg,@usernzmzm,얼론은 우리나라 바램을 떠벌린거지..박빙 같은소리하고있네..,2024-11-07 03:51:47+00:00,0,2024-11-07 03:51:00+00:00,짜증남,-0.9409927601867821
EaGNjgTt3co,comment,,Ugw70GX30q_1omyB_6p4AaABAg,@최동광-n2t,여자 정치가보다 일단 트럼프<br>개추,2024-11-07 03:34:28+00:00,0,2024-11-07 03:34:00+00:00,짜증남,-0.4856241594068706
EaGNjgTt3co,comment,,UgzOPDuvZDfRw0Qtfgd4AaABAg,@psw8989,"우리는 역사를 배울필요가 없어<br>왜냐면 역사를 배워도 역사를 반복하거든<br>임진왜란, 일제강점기<br>일본놈이 침략해서 나쁜놈이라고 하는건데<br>정작보면 내부에서 정치적으로 맨날 싸우기만 하다가 침략당한게 더 큼<br>근데 지금도 봐봐 다를게 있냐<br><br>비정상회담에 나왔던 일리야가 한국의 장점 단점을 스토리에 올렸는데 단점에 정치로 인한 국민분할이라는 문구가 있을정도",2024-11-07 03:32:58+00:00,1,2024-11-07 03:32:00+00:00,짜증남,-0.8353946719900706
EaGNjgTt3co,comment,,Ugyup1bdX3j6ivrigbp4AaABAg,@DisasterM00N,좌빨수준,2024-11-07 03:32:31+00:00,0,2024-11-07 03:32:00+00:00,짜증남,-0.8930234612897038
EaGNjgTt3co,comment,,UgxWycbvl-BRnoEQCQ94AaABAg,@쵸코쵸코빔,박빙이라고 분위기 만들어야 시청률 좀 더 유지하지 ㅋㅋㅋ,2024-11-07 03:24:16+00:00,0,2024-11-07 03:24:00+00:00,짜증남,-0.8883943671942689
EaGNjgTt3co,comment,,Ugw3jNiM7s_eNRP4WtZ4AaABAg,@lalakim9026,말 ㅈ같이 해도 실럭 있고 힘 있는 사람 뽑는 거지.<br><br>세계 최강대국이 우파를 뽑는데 멍청한 선택이라고 욕하며 자위하는 우리 한국은 아직 멀었음 에효<br><br>왜 미일중러가 다 보수 우파 통수권자인지 머리를 쓰면 답이 나올 텐데 ㅋㅋ,2024-11-07 03:16:06+00:00,0,2024-11-07 03:16:00+00:00,짜증남,-0.878449457383249
EaGNjgTt3co,comment,,UgzGY7R6EgJun4yhhR14AaABAg,@좌파메카노,좌파 언논들 역겨움 ㅎㅎ,2024-11-07 03:14:52+00:00,0,2024-11-07 03:14:00+00:00,짜증남,-0.929809151601512
EaGNjgTt3co,comment,,UgxpV6WU1xJnJMcdOK54AaABAg,@ROK_Stellers_sea-eagle,좌빨언론노조에 장악된 국내언론사들 하는 짓거리들이 다 그렇지...,2024-11-07 03:12:06+00:00,1,2024-11-07 03:12:00+00:00,짜증남,-0.954378310899483
EaGNjgTt3co,comment,,UgzzE5O2zJEssgDGMXN4AaABAg,@김대훈-f3w,대이변없이 도널드트럼프 미국대통령 당선됨,2024-11-07 03:08:35+00:00,0,2024-11-07 03:08:00+00:00,일상적인,0.25063035381026566
EaGNjgTt3co,comment,,UgzFvMIXZ85L1kcBqDB4AaABAg,@하늘에서돈이비처럼내,기사들이 전문성은 1도없고 정권눈치 검사들 눈치만 처보더니 한심하기 그지없다 븅신같은놈들,2024-11-07 03:05:58+00:00,0,2024-11-07 03:05:00+00:00,짜증남,-0.9102851835661567
EaGNjgTt3co,comment,,Ugzq6oU-MTylXstQ8gp4AaABAg,@changhieseo5040,"이제 미국좀 바로잡아라   차별방지법,pc주의 등등 트럼프대통령",2024-11-07 03:01:21+00:00,1,2024-11-07 03:01:00+00:00,짜증남,-0.591067199036479
EaGNjgTt3co,comment,,UgxxPOieMuGP29r9Hvl4AaABAg,@seank8050,미국 현지 사는데 한국 뉴스 제목 보고 놀랐음. 미국 살면 이번에 트럼프가 당선될거라는거 당연하게 알고 있었음. 사전투표때 뒤집힌다는건 옛말인게 요즘은 공화당 지지자들도 사전투표 메일투표 많이 하는데다가 민주당이 우세한 지역에서도 트럼프 지지 펫말이 많이 보일정도였음. 그리고 바이든이 너무 경제를 말아먹은게 가장큰듯,2024-11-07 02:58:47+00:00,12,2024-11-07 02:58:00+00:00,슬픔(우울한),-0.5947542373789474
EaGNjgTt3co,comment,,UgyDswVIimGrpe7FDUR4AaABAg,@O445uji,트럼프가 되길 바랬던 사람은 개추요 ㅋㅋ,2024-11-07 02:58:45+00:00,1,2024-11-07 02:58:00+00:00,즐거운(신나는),0.12972081997431817
EaGNjgTt3co,comment,,UgxJCRQJ0j0OMBt-rxR4AaABAg,@허재희,좌파 빨갱이들이 언론을 떡 주무르듯이 주물러 대니 가짜 뉴스가 판을 칩니다.<br>이재ㅁ은 얼른 감옥 가라.,2024-11-07 02:56:08+00:00,1,2024-11-07 02:56:00+00:00,짜증남,-0.9671766575076618
EaGNjgTt3co,comment,,Ugxe5MT02idiyjZiXwt4AaABAg,@미니요다새끼,난 한국사람인데도 트럼프 솔직히 멋있다고 생각했었다.<br>부럽더라,2024-11-07 02:49:07+00:00,0,2024-11-07 02:49:00+00:00,생각이 많은,-0.31683935429900884
EaGNjgTt3co,comment,,UgyEF9dCVL2BekS6uPp4AaABAg,@타노스-o9p,트럼프 와이프 이쁘네,2024-11-07 02:44:19+00:00,0,2024-11-07 02:44:00+00:00,즐거운(신나는),0.5633695586118848
EaGNjgTt3co,comment,,UgzL_JIsJ_WyqSkGXtV4AaABAg,@휘파람-d1r,미국도 많이 힘든가보네 트럼프가 뽑히고,2024-11-07 02:40:59+00:00,0,2024-11-07 02:40:00+00:00,슬픔(우울한),-0.7839801984431689
EaGNjgTt3co,comment,,UgzSfR5qZXL2mZAs-8h4AaABAg,@한국사람-r9m,박근혜와김거니 학습효과,2024-11-07 02:37:32+00:00,0,2024-11-07 02:37:00+00:00,짜증남,-0.885092835186515
EaGNjgTt3co,comment,,UgzQwZXlXkCQ9wVhqql4AaABAg,@노일성-u5n,시간이 흐를수록 해리스의 존재감이 없었음,2024-11-07 02:37:19+00:00,0,2024-11-07 02:37:00+00:00,슬픔(우울한),-0.8051717640424613
EaGNjgTt3co,comment,,Ugyhu0vC3Fanq6hEMJ14AaABAg,@생인-l9u,언론 사법 입법  다 썩어빠진...,2024-11-07 02:35:36+00:00,0,2024-11-07 02:35:00+00:00,짜증남,-0.9114847437478603
EaGNjgTt3co,comment,,UgwaZDONdF_nOeRE5714AaABAg,@7-qi6xs,똥공이저기도?,2024-11-07 02:33:15+00:00,0,2024-11-07 02:33:00+00:00,일상적인,-0.17706163758412005
EaGNjgTt3co,comment,,UgzZQQiT_7nPpoAr3-Z4AaABAg,@초코와뚱삼이,아니 미국에선 트럼프가 유력하다고 판단한건데 한국 언론만 그런거아닌가??,2024-11-07 02:30:22+00:00,0,2024-11-07 02:30:00+00:00,짜증남,-0.9410928229044657
EaGNjgTt3co,comment,,UgxBpXWkOySxVSg6Yw94AaABAg,@bf.dragon777,저는 미국 유학생인데요 막상막하라길래 기대하면서 봤어요 근데 막상 보니까 이미 트럼프가 압도적이더라구요? 에라이 싯팔,2024-11-07 02:27:21+00:00,0,2024-11-07 02:27:00+00:00,짜증남,-0.7712094626389444
EaGNjgTt3co,comment,,UgyLg66Tn7y4h6lhk1x4AaABAg,@ben3467,미국이 부럽다... 우리나라는 선동에 속아넘어서 좌좀들한테 뺐기게 생겼는데...,2024-11-07 02:21:52+00:00,0,2024-11-07 02:21:00+00:00,짜증남,-0.892158346582437
EaGNjgTt3co,comment,,UgxZAFfICoI202aaU3B4AaABAg,@SG-xx4bb,거짓말쟁이 우리나라 언론,2024-11-07 02:18:38+00:00,0,2024-11-07 02:18:00+00:00,짜증남,-0.9108943222323433
EaGNjgTt3co,comment,,UgyOOvqIMkd2jMJnnjF4AaABAg,@hammarable,"난 해리스가 대통령됬다고 방송할줄 알았는데, 진짜 쓰레기 방송국들,",2024-11-07 02:18:04+00:00,0,2024-11-07 02:18:00+00:00,짜증남,-0.9436104895255994
EaGNjgTt3co,comment,,UgybAUW92StMDYMxvVB4AaABAg,@chadkim0325,좌빨언론들 희망박살ㅋㅋㅋ,2024-11-07 02:16:40+00:00,0,2024-11-07 02:16:00+00:00,짜증남,-0.9156913065817207
EaGNjgTt3co,comment,,UgyNOm3L5Msj7VycbVB4AaABAg,@barapark100,해리스는 보급형 힐러리,2024-11-07 02:11:05+00:00,0,2024-11-07 02:11:00+00:00,일상적인,-0.21012839265167713
EaGNjgTt3co,comment,,UgxLhBna43cqV47aaDx4AaABAg,@ubliusp4187,SBS 자아분열 뒤지네 ㅋㅋㅋ 니들이 초박빙이라며? 이제와서 태세변환?,2024-11-07 02:10:35+00:00,1,2024-11-07 02:10:00+00:00,짜증남,-0.9388424205826595
EaGNjgTt3co,comment,,Ugxrpw-KruYLwYvAx3h4AaABAg,@mangreat9118,지난 2020년 선거가 부정선거였다는 증거 우리나라도 부정선거 수사해야 한다,2024-11-07 02:08:34+00:00,0,2024-11-07 02:08:00+00:00,짜증남,-0.8920285307161976
EaGNjgTt3co,comment,,UgxjSnOSbVHbf5djOFl4AaABAg,@홍수복-g6w,진짜 한국 언론들 방송사들이  얼마나  좌파 성향 편파적인지 국내 정치두아닌 해외 상관없는 정치까지 저리  지들입맞대로 보도하는데 <br>와우 진자  심각하다,2024-11-07 02:08:15+00:00,0,2024-11-07 02:08:00+00:00,짜증남,-0.9096599707263522
EaGNjgTt3co,comment,,Ugwd784VrDZOqiO2m_x4AaABAg,@mangreat9118,거짓말만 주구장창 늘어놓은 국내언론,2024-11-07 02:07:54+00:00,0,2024-11-07 02:07:00+00:00,짜증남,-0.941325004142709
EaGNjgTt3co,comment,,UgxaZDvYYBxgu00yteR4AaABAg,@홍수복-g6w,초박빙 같은 소리하고 자빠졋네   여기 송도 자영업자인데   최근 해외국적 한국인들 교포분들 많이와서 식사하시는데  우리나라처럼  정권심판한다고 다들 트럼프 공화당 지지햇엇는데  트럼프아니엿어두  공화당 후보가 됏을거야 아무나 나왓어두,2024-11-07 02:07:06+00:00,0,2024-11-07 02:07:00+00:00,짜증남,-0.8854849379276858
EaGNjgTt3co,comment,,UgzjHloeeWp1JZSB2eh4AaABAg,@SY-od6mq,한국은 언론이 없음<br>다 이쪽저쪽 돈주는곳 대변인임,2024-11-07 02:00:23+00:00,0,2024-11-07 02:00:00+00:00,짜증남,-0.9388272375683301
EaGNjgTt3co,comment,,Ugxu-RbgVPvC-dMvuDl4AaABAg,@javerjeon9980,앞으로 4년? 전 지구가 다이나믹하게 돌아가겠군 ㅋ,2024-11-07 01:59:12+00:00,0,2024-11-07 01:59:00+00:00,즐거운(신나는),0.7418765866197645
EaGNjgTt3co,comment,,UgwFCJ7L6OhCjsFHQ654AaABAg,@나무늘보당,"전 세계 그 어디서라도, 암탉은 울면 안된다",2024-11-07 01:46:09+00:00,2,2024-11-07 01:46:00+00:00,짜증남,-0.924517588748131
EaGNjgTt3co,comment,,UgwPrBiFE2OFi4Wuw7h4AaABAg,@user-lv3mv9ji4b,다른거 걱정보다 우리나라 걱정이....,2024-11-07 01:41:12+00:00,0,2024-11-07 01:41:00+00:00,걱정스러운(불안한),-0.6342690574121661
EaGNjgTt3co,comment,,UgyhFVuhdJYUFjMFUBJ4AaABAg,@riversofjoy228,스브스도 해리쓰 지지방송했자나 ㅂㄸ,2024-11-07 01:39:40+00:00,0,2024-11-07 01:39:00+00:00,짜증남,-0.9445285964990034
EaGNjgTt3co,comment,,UgzwXVajdV3AutCAFEB4AaABAg,@사랑이육아일기-q6w,트럼프가 될 것이 이미 정해졌었음.  트럼프를 좋아하는건 아니지만.. 차악이었음.,2024-11-07 01:34:49+00:00,0,2024-11-07 01:34:00+00:00,슬픔(우울한),-0.8190620882320218
EaGNjgTt3co,comment,,UgyIgxOOuY70KKuNLAd4AaABAg,@junghwanryu1188,그냥 한국언론은 희망사항을 보도한거지 ㅋㅋㅋㅋ,2024-11-07 01:29:45+00:00,0,2024-11-07 01:29:00+00:00,짜증남,-0.9230325079057365
EaGNjgTt3co,comment,,Ugydh2yY7E8gyCFKTMV4AaABAg,@Jun-e7k,정은이 긴장해야겠다 ㅎㅎㅎㅎ,2024-11-07 01:29:12+00:00,0,2024-11-07 01:29:00+00:00,즐거운(신나는),0.7150476841721684
EaGNjgTt3co,comment,,UgzuSmIeYdhkTiBdLx54AaABAg,@idx8722,"결국 미국은 백인, 남성 우월주의",2024-11-07 01:26:53+00:00,0,2024-11-07 01:26:00+00:00,슬픔(우울한),-0.7792104985215702
EaGNjgTt3co,reply,UgzuSmIeYdhkTiBdLx54AaABAg,UgzuSmIeYdhkTiBdLx54AaABAg.AAWoWMjh_RuAAWp8RodUUP,@jamesdrako5163,꼬우면 다시태어나라,2024-11-07 01:32:22+00:00,1,2024-11-07 01:32:00+00:00,짜증남,-0.942230857576942
EaGNjgTt3co,comment,,UgzuD-e1t4_a095076l4AaABAg,@Bamhaa,한국 방송 3사는 외국에대한 취재능력 자체가 없음.... <br>요즘 뉴스 나오는거 보면 알겠지만 국내 뉴스도  취재안하고 커뮤에 누가 올린 찌라시 <br>그대로 내보내는 수준이라 정확성 기대하는게 이상한거지,2024-11-07 01:20:18+00:00,0,2024-11-07 01:20:00+00:00,짜증남,-0.8890487747092265
EaGNjgTt3co,comment,,UgzrU8b2OgKAtQkDVA14AaABAg,@종인김-b9v,"대한민국은,트럼프가,도움이안될것같다,우크라이나의,살상무기지원하고,핵무기,갖을수있도록노력해야된다,5년동안,자주국방으로,국력을키우고,우크라이나전쟁에서,러시아,북한이,패하여만된다,대한민국이,아무리,러시아,중국과,친하게지내려해도,그들은,북한편이다,대한민국은,미국,유럽과친밀관계유지로,핵을,갖도록노력해야된다,그러기위해서는,국민화합이필요하다,내부총질로,여,야,가당파싸움질에혈안이되여있고,그나마,민주당은,북한,편들기에바쁘니,나라꼴이뭐가되겠나,정치인들이깨여나질못하고있으니,일단은,북한종복단체가,대한민국땅에서,사라져야,대한민국이살아남는다,민주당만없으면,대한민국은승승장구할것이다,국민들이,단합이되야한다",2024-11-07 01:18:30+00:00,1,2024-11-07 01:18:00+00:00,짜증남,-0.8628129643970168
EaGNjgTt3co,comment,,Ugx4JF9nllqb7a5ADw54AaABAg,@sungjoonkim1896,우리나라보수는 저런맛이 읍어...친일에 수구 꼴통에 보수가 필요해,2024-11-07 01:17:36+00:00,0,2024-11-07 01:17:00+00:00,슬픔(우울한),-0.876848240790423
EaGNjgTt3co,comment,,Ugznz0G3kFR_AH9JEd14AaABAg,@yehee38,트럼프는 그냥 저격사건에서 살았을 때 게임 끝난 거임,2024-11-07 01:13:24+00:00,0,2024-11-07 01:13:00+00:00,짜증남,-0.59614750565961
EaGNjgTt3co,comment,,UgwkyUTGNBxAGsYpzaJ4AaABAg,@안상운-z5k,대한민국 언론의 좌파 성향을 여실히 드러낸 미국 대선 예측이었다. 초박빙이라고 선동한 언론들은 무식하거나 좌파적 성향 때문이지,2024-11-07 01:10:55+00:00,1,2024-11-07 01:10:00+00:00,짜증남,-0.8933367550547701
EaGNjgTt3co,comment,,UgydJm9s7Yw8irrQaNx4AaABAg,@eva7402,한국언론=날조,2024-11-07 01:09:56+00:00,1,2024-11-07 01:09:00+00:00,짜증남,-0.9331782107241452
EaGNjgTt3co,comment,,UgyCQn5EYtPZu9oW3lB4AaABAg,@조덕출-g9s,머스크야 200억만 쏴라 랜덤으로,2024-11-07 01:08:56+00:00,0,2024-11-07 01:08:00+00:00,즐거운(신나는),0.29820466656237843
EaGNjgTt3co,comment,,UgxSA2P77Nh1zaFxw-94AaABAg,@파라코드,이제 길거리에서 허구언날 트럼프 깃발 흔드는 사람들 없어져서 개꿀,2024-11-07 01:08:32+00:00,0,2024-11-07 01:08:00+00:00,즐거운(신나는),0.7634210565593094
EaGNjgTt3co,comment,,UgxfWejmqNCUSBjCTx54AaABAg,@유동훈-r7m,우리나라 겁나 힘들어지겠네 안그래도힘든데...어휴..,2024-11-07 01:01:54+00:00,0,2024-11-07 01:01:00+00:00,걱정스러운(불안한),-0.7141570993117057
EaGNjgTt3co,comment,,Ugzz2VojKgRvyJ7sK_d4AaABAg,@evilkin,이제 우리 핵 만들수 있겠네,2024-11-07 00:57:59+00:00,0,2024-11-07 00:57:00+00:00,일상적인,-0.12959431372582914
EaGNjgTt3co,comment,,Ugy5B1eHmPDiLtyqirl4AaABAg,@므하누,초(격차) 박빙 🎉,2024-11-07 00:54:31+00:00,0,2024-11-07 00:54:00+00:00,즐거운(신나는),0.7832535179913975
EaGNjgTt3co,comment,,Ugz0fjp90D9Fd63mHwh4AaABAg,@정작가입니다,미국을 모르는 한국 언론인들....<br>미국은 생각보다 상상이상으로 보수적이라 여자가 대통령되는건 100년 뒤에나 가능할듯,2024-11-07 00:53:06+00:00,2,2024-11-07 00:53:00+00:00,슬픔(우울한),-0.8491643088287674
EaGNjgTt3co,comment,,Ugxxzl__FhVN1wDc6GJ4AaABAg,@케이스-z9f,Sbs 너네가 초박빙이라면서? 취재가 아니라 받아쓰기만 하니까 ㅋㅋㅋㅋㅋ,2024-11-07 00:46:31+00:00,1,2024-11-07 00:46:00+00:00,짜증남,-0.9244975224195513
EaGNjgTt3co,comment,,Ugx-RufwiQiOJEPdjnV4AaABAg,@sunghyunig,유튜버들 보다 못한 정확도  언론이라고 할수 있나,2024-11-07 00:45:58+00:00,1,2024-11-07 00:45:00+00:00,짜증남,-0.8899936135916505
EaGNjgTt3co,comment,,Ugyvo_CmeJ_Ex49n8Ex4AaABAg,@inyoung_-nq8di,한국 언론사 믿지 말자 sbs 얘들도 언제 그랬냐는듯이 말바꾸는거봐<br>왤케 뻔뻔하지 너무 역겨워,2024-11-07 00:44:40+00:00,0,2024-11-07 00:44:00+00:00,짜증남,-0.9468463395664003
EaGNjgTt3co,comment,,UgzyPNuHB5iZgUjLqSN4AaABAg,@sungjoonkim1896,우리나라 언론들은 트럼프한테 죄지은 게 있는거야? 왜 첨부터 트럼프가 우세였던걸 그건 숨겨왔던거지?난 그 이유가 궁금...,2024-11-07 00:44:31+00:00,0,2024-11-07 00:44:00+00:00,짜증남,-0.9104930859524756
EaGNjgTt3co,comment,,UgzPnpYJ4JMwx_jSUrx4AaABAg,@은붕어-u5n,한국언론은 좌파인게 느껴짐,2024-11-07 00:43:06+00:00,0,2024-11-07 00:43:00+00:00,슬픔(우울한),-0.8137106359354221
EaGNjgTt3co,comment,,Ugwy8iM-v4J5RKkx0ax4AaABAg,@딜지몬,"상,하 다묵고 대통령도 묵고 루스벨트 , 존슨 이후로 60만에 통합",2024-11-07 00:41:50+00:00,0,2024-11-07 00:41:00+00:00,일상적인,-0.09131919881328941
EaGNjgTt3co,comment,,Ugw3jPrxWvpYYjAwndF4AaABAg,@EnzoGorlomi,"허구언날 뉴욕타임즈나 cnn같이 대놓고 민주당 대변하는 언론이나 번역기 돌리고 복붙해서 기사 쓰니ㅋㅋ 다들 우물안개구리 되기 싫으면 블룸버그나 폭스같은 언론도 챙겨보세요. 특히 폭스는 우편향이라고 아주 대놓고 언론취급 안하는 좌파언론들 많던데 미국 공화당, 미국의 우파적 시각도 동의는 못하더라도 상식으로 알고는 있어야죠. 언론은 좌 우 이념은 배제하고 팩트만 전달하는게 정상이고 그래야 정확한 정보를 얻어서 활용도 가능한 겁니다. 중도를 못지키는, 선민의식으로 가득 차서 자꾸 가르칠려 드는 건방지고 교조적인 언론 볼 거면 최소한 반대되는 입장도 들어보고 거기서 본인이 해답을 찾아야죠.",2024-11-07 00:40:46+00:00,1,2024-11-07 00:40:00+00:00,짜증남,-0.8824512229650282
EaGNjgTt3co,comment,,UgxJMWpWcwKVHGDkkM14AaABAg,@cool8570,개구라  대한민국  언론 만 해리스 선동 해서  국민 만  혼란하게 하고<br>준비 못하게 한  대역죄 지었다<br>원래 트럼프   가 계속 앞서간거 다안다  똑똑한   국민들은,2024-11-07 00:40:17+00:00,0,2024-11-07 00:40:00+00:00,짜증남,-0.9399669236852788
EaGNjgTt3co,comment,,UgzGt8sXcqt8KMcjs4x4AaABAg,@seki777,"이렇게 될거 같더라.<br>여자대통령에 대한 거부감, 인도계라는 인종적 거부감,<br>중국을 키워놓은 민주당이라는 프레임,<br>점점 줄어드는 히스패닉과 흑인들의 지지,<br>밑 빠진 독 우크라이나에 많든 적든 어쨌든 미국의 세금을 부어넣은 민주당 바이든 정부,<br>해리스가 그걸 극복하려면 선거운동에 충분한 시간이 필요했는데<br>그 시간이 해리스에게 없었어.<br>뭐, 시간이 있었다한들 몇표 더 얻고 떨어질거라 생각하지만.",2024-11-07 00:31:18+00:00,1,2024-11-07 00:31:00+00:00,슬픔(우울한),-0.7951237545115872
EaGNjgTt3co,comment,,Ugwg0AzUFVp8dBujFap4AaABAg,@purple_deepgreen,초박빙이어야 광고받고 흥행이끌아서 언론사들 잔치할 수 있어서 그래요. 그리고 꼭 초박빙 아니어도 워딩만 그렇게 자극적으로 써서 사람들 혹하게 해서 글로벌 빅이벤트 돈벌이 하는겁니다.,2024-11-07 00:30:03+00:00,0,2024-11-07 00:30:00+00:00,짜증남,-0.9224289894686081
EaGNjgTt3co,comment,,UgzvWn946Vk6F0kOuEZ4AaABAg,@rockykim9670,도람프가 진짜 똑똑함,2024-11-07 00:29:43+00:00,0,2024-11-07 00:29:00+00:00,생각이 많은,-0.12908166339620947
EaGNjgTt3co,comment,,UgwXiTfUIU2rlAiWG194AaABAg,@purple491,뭔 초박빙?<br>어디가 초박빙 수학 제대로 한거맞냐?<br>거기 방송국은 낙하산 들만 들어오나?,2024-11-07 00:28:41+00:00,0,2024-11-07 00:28:00+00:00,짜증남,-0.9639378038817086
EaGNjgTt3co,comment,,UgzVk1IMdvx7zv0XSGB4AaABAg,@purple491,미 민주당(딥스테이트)<br>자 패배 다!!🤣🤣🤣🤣<br>우리나라 언론들은 그들 부모들도 언론출신이라<br>그다지 기사를 사실로 내지 않았을 것같아<br>그러니 언론들이 하나같이 자기 히망사항 (정신승리)하는거지,2024-11-07 00:27:40+00:00,0,2024-11-07 00:27:00+00:00,짜증남,-0.8878092004801147
EaGNjgTt3co,comment,,UgwIVvtrMXkK0mwvJWp4AaABAg,@개미100-d6j,부정선거  없고<br>중국의  조작 없으니 승리,2024-11-07 00:23:30+00:00,0,2024-11-07 00:23:00+00:00,일상적인,-0.3434057357721031
